,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
104,104,-0.8662697398378447,-0.9,1,272.0,535.0,1.0,363.0,1,0.09578099390778444,0.09578099390778444
105,105,-0.25464114282009787,-0.3,1,363.0,885.0,1.0,382.0,1,0.3211816062064655,0.3211816062064655
106,106,0.5047573190117742,0.5,0,429.0,847.0,0.0,454.0,1,0.31370081807597444,0.31370081807597444
107,107,-0.4188894649508752,-0.4,1,499.0,737.0,1.0,364.0,1,0.07315849383164891,0.07315849383164891
108,108,-0.09498854909289456,-0.1,1,281.0,863.0,1.0,506.0,1,0.45702623696471134,0.45702623696471134
109,109,0.48151445518653935,0.5,0,427.0,557.0,0.0,416.0,1,0.32172139776320574,0.32172139776320574
110,110,0.673351895463151,0.7,0,499.0,890.0,0.0,191.0,1,0.30348370562288607,0.30348370562288607
111,111,-0.6536166968659858,-0.7,1,404.0,717.0,1.0,509.0,1,0.3397889811563158,0.3397889811563158
112,112,0.7351340861324747,0.7,0,270.0,905.0,0.0,355.0,1,0.15592325132863682,0.15592325132863682
113,113,0.49765597129279304,0.5,0,305.0,704.0,0.0,341.0,1,0.12852479500834763,0.12852479500834763
114,114,-0.2980086418385146,-0.3,1,317.0,993.0,1.0,640.0,1,0.2461899104638085,0.2461899104638085
115,115,-0.8843306874338892,-0.9,1,405.0,565.0,1.0,170.0,1,0.4717290310458576,0.4717290310458576
116,116,-0.061686414790064203,-0.1,1,307.0,835.0,1.0,848.0,1,0.4804667590804838,0.4804667590804838
117,117,-0.6141783978729329,-0.6,1,257.0,880.0,1.0,483.0,1,0.00037257778658517093,0.00037257778658517093
118,118,-0.7305222645578193,-0.7,1,323.0,849.0,1.0,478.0,1,0.029684366947570706,0.029684366947570706
119,119,0.9543390991609138,1.0,0,497.0,952.0,0.0,261.0,1,0.44264618870531225,0.44264618870531225
120,120,0.6373846316050067,0.6,0,350.0,926.0,0.0,604.0,1,0.043697153308596914,0.043697153308596914
121,121,-0.24370220547500665,-0.2,1,267.0,741.0,1.0,352.0,1,0.20422892208157223,0.20422892208157223
122,122,-0.22519411285117963,-0.2,1,333.0,617.0,1.0,410.0,1,0.005609885661525482,0.005609885661525482
123,123,0.1260915459112082,0.1,0,426.0,762.0,0.0,372.0,1,0.4845506711961626,0.4845506711961626
124,124,-0.7862805824049888,-0.8,1,369.0,684.0,1.0,287.0,1,0.27417927116278584,0.27417927116278584
125,125,-0.4113068751286595,-0.4,1,320.0,682.0,1.0,228.0,1,0.007503734065927581,0.007503734065927581
126,126,0.588262652125547,0.6,0,425.0,829.0,0.0,506.0,1,0.17251986403389813,0.17251986403389813
127,127,0.2572155624885566,0.3,0,293.0,705.0,0.0,812.0,1,0.2621489997923006,0.2621489997923006
128,128,-0.639096313857509,-0.6,1,301.0,803.0,1.0,196.0,1,0.037067873704456356,0.037067873704456356
129,129,0.2003492758838883,0.2,0,271.0,620.0,0.0,619.0,1,0.25235807038686886,0.25235807038686886
130,130,0.22777569816876442,0.2,0,263.0,508.0,0.0,909.0,1,0.339806507182289,0.339806507182289
131,131,-0.5635222033692857,-0.6,1,402.0,905.0,1.0,413.0,1,0.4431465460954943,0.4431465460954943
132,132,-0.020654742313048313,-0.0,1,393.0,586.0,0.0,791.0,0,0.34842938430808273,0.34842938430808273
133,133,0.6357986749835645,0.6,0,456.0,682.0,0.0,392.0,1,0.36616517568846685,0.36616517568846685
134,134,0.06495427072433801,0.1,0,311.0,521.0,0.0,468.0,1,0.1768274070630888,0.1768274070630888
135,135,-0.8406379790934762,-0.8,1,490.0,888.0,1.0,252.0,1,0.17998819652766962,0.17998819652766962
136,136,0.5275323178908942,0.5,0,357.0,875.0,0.0,378.0,1,0.009831557559510429,0.009831557559510429
137,137,-0.2749680478415597,-0.3,1,431.0,767.0,1.0,442.0,1,0.2964785487917349,0.2964785487917349
138,138,0.29113685552362245,0.3,0,421.0,704.0,0.0,265.0,1,0.2711597356098855,0.2711597356098855
139,139,-0.1365825022322238,-0.1,1,466.0,550.0,1.0,954.0,1,0.03467718020278987,0.03467718020278987
140,140,0.5757122332307514,0.6,0,358.0,638.0,0.0,444.0,1,0.19110079891555054,0.19110079891555054
141,141,0.060430367212443326,0.1,0,453.0,515.0,0.0,552.0,1,0.4429103130277077,0.4429103130277077
142,142,-0.2373818171530233,-0.2,1,306.0,843.0,0.0,761.0,0,0.40597709200796245,0.40597709200796245
143,143,-0.8510845599984918,-0.9,1,401.0,803.0,1.0,266.0,1,0.45431331180320333,0.45431331180320333
144,144,0.47550014202775803,0.5,0,368.0,698.0,0.0,524.0,1,0.29099184755957014,0.29099184755957014
145,145,-0.4822933727334997,-0.5,1,262.0,939.0,1.0,489.0,1,0.09335969546697165,0.09335969546697165
146,146,0.956572005885904,1.0,0,438.0,999.0,0.0,323.0,1,0.1484153441804394,0.1484153441804394
147,147,0.030753664955648574,0.0,0,399.0,646.0,0.0,2325.0,1,0.36253632424334986,0.36253632424334986
148,148,0.014971252438856553,0.0,0,310.0,632.0,0.0,558.0,1,0.3850521966689532,0.3850521966689532
149,149,0.8637670299035733,0.9,0,451.0,901.0,0.0,268.0,1,0.3547196499326068,0.3547196499326068
150,150,-0.474496331688006,-0.5,1,448.0,990.0,1.0,322.0,1,0.028646408104220866,0.028646408104220866
151,151,0.21043087077367661,0.2,0,396.0,603.0,0.0,651.0,1,0.14585499040344418,0.14585499040344418
152,152,-0.311635536798885,-0.3,1,461.0,655.0,1.0,634.0,1,0.4712679825899089,0.4712679825899089
153,153,-0.3791436611318353,-0.4,1,416.0,636.0,1.0,438.0,1,0.11648739548863135,0.11648739548863135
154,154,0.5857013964470434,0.6,0,332.0,832.0,0.0,486.0,1,0.3700054092417634,0.3700054092417634
155,155,0.22051683675439593,0.2,0,366.0,955.0,0.0,609.0,1,0.49154514673824207,0.49154514673824207
156,156,-0.8521143638118958,-0.9,1,452.0,765.0,1.0,303.0,1,0.14588661857278934,0.14588661857278934
157,157,-0.4028634925148027,-0.4,1,465.0,913.0,1.0,322.0,1,0.4260212844447069,0.4260212844447069
158,158,-0.9122940420078072,-0.9,1,479.0,687.0,1.0,264.0,1,0.35702629477688047,0.35702629477688047
159,159,0.07619513829230251,0.1,0,320.0,513.0,0.0,297.0,1,0.27494893248166397,0.27494893248166397
160,160,0.34464891265822506,0.3,0,362.0,916.0,0.0,242.0,1,0.47508959053777144,0.47508959053777144
161,161,0.46194425091980595,0.5,0,306.0,900.0,0.0,684.0,1,0.4972773531935974,0.4972773531935974
162,162,0.332655924994832,0.3,0,343.0,802.0,0.0,805.0,1,0.4882844245669366,0.4882844245669366
163,163,0.3915920991399915,0.4,0,491.0,665.0,0.0,434.0,1,0.25316769211145546,0.25316769211145546
164,164,0.18098702099172437,0.2,0,279.0,765.0,0.0,766.0,1,0.2223113614180104,0.2223113614180104
165,165,-0.2689142281770247,-0.3,1,474.0,726.0,1.0,250.0,1,0.4252486341610653,0.4252486341610653
166,166,-0.8251335141381779,-0.8,1,424.0,722.0,1.0,264.0,1,0.10055693262525489,0.10055693262525489
167,167,-0.47493427255333787,-0.5,1,482.0,673.0,1.0,345.0,1,0.030434491360249505,0.030434491360249505
168,168,0.40691546627217456,0.4,0,289.0,541.0,0.0,620.0,1,0.13771974294442169,0.13771974294442169
169,169,0.22433835010750025,0.2,0,421.0,789.0,0.0,490.0,1,0.41327812147586346,0.41327812147586346
170,170,0.7480563900792092,0.7,0,462.0,871.0,0.0,487.0,1,0.05042511251094456,0.05042511251094456
171,171,-0.09119863852722543,-0.1,1,460.0,624.0,1.0,196.0,1,0.1190686139419932,0.1190686139419932
172,172,0.8561612535232381,0.9,0,429.0,981.0,0.0,200.0,1,0.16289433234588802,0.16289433234588802
173,173,0.13942406061606127,0.1,0,311.0,877.0,0.0,1882.0,1,0.36236675356114956,0.36236675356114956
174,174,-0.30599446788438267,-0.3,1,307.0,824.0,1.0,259.0,1,0.1866522122627493,0.1866522122627493
175,175,-0.5116745958086402,-0.5,1,325.0,862.0,1.0,233.0,1,0.06731476122654273,0.06731476122654273
176,176,-0.17620650191149045,-0.2,1,303.0,904.0,1.0,473.0,1,0.22063707065358945,0.22063707065358945
177,177,-0.3704215656223975,-0.4,1,318.0,661.0,1.0,411.0,1,0.48511458229860804,0.48511458229860804
178,178,-0.9566660400515166,-1.0,1,378.0,652.0,1.0,240.0,1,0.38390544829856427,0.38390544829856427
179,179,-0.37705199474852713,-0.4,1,253.0,775.0,1.0,332.0,1,0.29413846997578935,0.29413846997578935
180,180,-0.38935768040427754,-0.4,1,494.0,774.0,1.0,412.0,1,0.1371025690461365,0.1371025690461365
181,181,0.7353342572906774,0.7,0,325.0,982.0,0.0,243.0,1,0.4056040761358834,0.4056040761358834
182,182,0.6722690322904439,0.7,0,300.0,778.0,0.0,312.0,1,0.4172316235660654,0.4172316235660654
183,183,-0.643691142843452,-0.6,1,364.0,759.0,1.0,247.0,1,0.042506935651963285,0.042506935651963285
184,184,0.3145837342669595,0.3,0,312.0,729.0,0.0,359.0,1,0.48383142946380875,0.48383142946380875
185,185,-0.10217807936450396,-0.1,1,287.0,946.0,1.0,347.0,1,0.3520821893293559,0.3520821893293559
186,186,-0.2216539526175949,-0.2,1,358.0,874.0,1.0,488.0,1,0.3961125475037409,0.3961125475037409
187,187,0.4341406918506949,0.4,0,372.0,853.0,0.0,405.0,1,0.019868053906312744,0.019868053906312744
188,188,-0.3519970039955893,-0.4,1,360.0,511.0,1.0,359.0,1,0.002800187616499028,0.002800187616499028
189,189,-0.1808337574752641,-0.2,1,497.0,716.0,1.0,337.0,1,0.42057106499634295,0.42057106499634295
190,190,-0.37273315549051755,-0.4,1,416.0,912.0,1.0,522.0,1,0.4622447119751953,0.4622447119751953
191,191,0.19816213535174243,0.2,0,268.0,504.0,0.0,508.0,1,0.012061688289854822,0.012061688289854822
192,192,0.3916546439698003,0.4,0,351.0,565.0,0.0,344.0,1,0.027072837101617897,0.027072837101617897
193,193,0.07575852281533235,0.1,0,465.0,965.0,0.0,750.0,1,0.26635434421599025,0.26635434421599025
194,194,-0.9123239153942639,-0.9,1,270.0,821.0,1.0,249.0,1,0.1629901699138397,0.1629901699138397
195,195,-0.4879094302823255,-0.5,1,371.0,887.0,1.0,602.0,1,0.029037483727235747,0.029037483727235747
196,196,0.4509446953091234,0.5,0,291.0,961.0,0.0,918.0,1,0.3292541019250787,0.3292541019250787
197,197,0.863048296129644,0.9,0,287.0,501.0,0.0,252.0,1,0.1107629156832014,0.1107629156832014
198,198,0.7071633186569872,0.7,0,405.0,538.0,0.0,127.0,1,0.4897469962710149,0.4897469962710149
199,199,-0.69471952952823,-0.7,1,274.0,940.0,1.0,446.0,1,0.3735251494987339,0.3735251494987339
200,200,0.7571642321613758,0.8,0,301.0,857.0,0.0,252.0,1,0.014966863386635443,0.014966863386635443
201,201,-0.46338534419398614,-0.5,1,441.0,655.0,1.0,504.0,1,0.1842603713498681,0.1842603713498681
202,202,-0.5064932186760422,-0.5,1,334.0,615.0,1.0,441.0,1,0.28376476936614153,0.28376476936614153
203,203,-0.9062297527643643,-0.9,1,473.0,801.0,1.0,266.0,1,0.12865690800285096,0.12865690800285096
204,204,-0.1609690096954297,-0.2,1,400.0,768.0,1.0,592.0,1,0.022673173722003004,0.022673173722003004
205,205,-0.09351775192492262,-0.1,1,281.0,754.0,1.0,1835.0,1,0.15327574575452313,0.15327574575452313
206,206,-0.5041881788942444,-0.5,1,430.0,738.0,1.0,832.0,1,0.4378638289251233,0.4378638289251233
207,207,0.5234198235272245,0.5,0,301.0,843.0,0.0,566.0,1,0.14245213086925212,0.14245213086925212
208,208,-0.07483824337853684,-0.1,1,335.0,633.0,1.0,1822.0,1,0.15403147697156966,0.15403147697156966
209,209,0.8804596463450736,0.9,0,355.0,650.0,0.0,245.0,1,0.054180346137166935,0.054180346137166935
210,210,0.5955774963620546,0.6,0,437.0,735.0,0.0,628.0,1,0.4952226309533854,0.4952226309533854
211,211,-0.2312128948632819,-0.2,1,259.0,849.0,1.0,452.0,1,0.3694539929830757,0.3694539929830757
212,212,-0.10433064433207173,-0.1,1,287.0,744.0,1.0,539.0,1,0.07822860406081672,0.07822860406081672
213,213,0.5302780988153188,0.5,0,439.0,907.0,0.0,364.0,1,0.49062606518612895,0.49062606518612895
214,214,0.8441254759026151,0.8,0,419.0,994.0,0.0,327.0,1,0.19702397261105897,0.19702397261105897
215,215,-0.1878601743296664,-0.2,1,327.0,947.0,1.0,1126.0,1,0.4252631152627946,0.4252631152627946
216,216,-0.5293933445781271,-0.5,1,252.0,989.0,1.0,359.0,1,0.40656950825477606,0.40656950825477606
217,217,-0.6173574858400825,-0.6,1,266.0,890.0,1.0,374.0,1,0.030611351525434982,0.030611351525434982
218,218,-0.2716918770095611,-0.3,1,432.0,916.0,1.0,1462.0,1,0.11398329169728466,0.11398329169728466
219,219,-0.5030255919934761,-0.5,1,256.0,599.0,1.0,395.0,1,0.1223388159175321,0.1223388159175321
220,220,0.24441904109330514,0.2,0,426.0,632.0,0.0,792.0,1,0.3560208270633308,0.3560208270633308
221,221,-0.22272656696131565,-0.2,1,430.0,539.0,1.0,421.0,1,0.20510445080155965,0.20510445080155965
222,222,0.6648561330673839,0.7,0,274.0,611.0,0.0,285.0,1,0.4288257638589571,0.4288257638589571
223,223,-0.5618078008569716,-0.6,1,460.0,721.0,1.0,459.0,1,0.319326777268881,0.319326777268881
224,224,0.591854814533161,0.6,0,394.0,708.0,0.0,408.0,1,0.0112584620539386,0.0112584620539386
225,225,0.3646874279098544,0.4,0,442.0,548.0,0.0,360.0,1,0.36905004582010514,0.36905004582010514
226,226,0.5956632195707079,0.6,0,355.0,568.0,0.0,347.0,1,0.47130455664959764,0.47130455664959764
227,227,-0.6447840212601723,-0.6,1,412.0,699.0,1.0,189.0,1,0.2829781837145729,0.2829781837145729
228,228,-0.07074459310829262,-0.1,1,430.0,643.0,0.0,697.0,0,0.21681906524204425,0.21681906524204425
229,229,0.8657726805288666,0.9,0,459.0,501.0,0.0,230.0,1,0.45108186385435783,0.45108186385435783
230,230,-0.22024890511360695,-0.2,1,287.0,981.0,1.0,722.0,1,0.031638347450548165,0.031638347450548165
231,231,-0.8127193926567449,-0.8,1,276.0,978.0,1.0,326.0,1,0.18834431518548828,0.18834431518548828
232,232,-0.6197326440918491,-0.6,1,328.0,875.0,1.0,187.0,1,0.16171917327142743,0.16171917327142743
233,233,-0.620159131408426,-0.6,1,309.0,556.0,1.0,285.0,1,0.48998002431468873,0.48998002431468873
234,234,0.3052701113142515,0.3,0,430.0,744.0,0.0,796.0,1,0.4947127742933235,0.4947127742933235
235,235,-0.3124278566757255,-0.3,1,295.0,543.0,1.0,882.0,1,0.4797355860437788,0.4797355860437788
236,236,-0.6782590700255366,-0.7,1,360.0,679.0,1.0,371.0,1,0.4299677322309616,0.4299677322309616
237,237,0.8977441178370102,0.9,0,362.0,671.0,0.0,237.0,1,0.2778906215379551,0.2778906215379551
238,238,0.13414116167051682,0.1,0,343.0,884.0,0.0,633.0,1,0.07969339382924373,0.07969339382924373
239,239,-0.2739623236890172,-0.3,1,290.0,924.0,1.0,316.0,1,0.1379384363353715,0.1379384363353715
240,240,0.7818199123956622,0.8,0,308.0,665.0,0.0,647.0,1,0.10893683723795977,0.10893683723795977
241,241,0.004050080493825048,0.0,0,393.0,547.0,0.0,1120.0,1,0.06317160686865747,0.06317160686865747
242,242,-0.6256656749435456,-0.6,1,498.0,918.0,1.0,224.0,1,0.3477278680367018,0.3477278680367018
243,243,0.8302878638553535,0.8,0,470.0,974.0,0.0,196.0,1,0.43228468601588366,0.43228468601588366
244,244,0.5820409556374817,0.6,0,333.0,721.0,0.0,266.0,1,0.005198301961159557,0.005198301961159557
245,245,-0.6429918987739522,-0.6,1,410.0,696.0,1.0,384.0,1,0.040504311093491896,0.040504311093491896
