,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
0,0,0.5442893842539536,0.5,True,310.0,849.0,1.0,461.0,1
1,1,-0.5767241008227264,-0.6,False,486.0,836.0,0.0,178.0,1
2,2,0.10341846051313719,0.1,True,320.0,597.0,0.0,4083.0,0
3,3,0.9644617859002,1.0,True,289.0,737.0,1.0,564.0,1
4,4,0.8007169324145518,0.8,True,469.0,582.0,1.0,1499.0,1
5,5,-0.6099459775948761,-0.6,False,350.0,722.0,0.0,138.0,1
6,6,-0.33371425131178856,-0.3,False,403.0,590.0,0.0,417.0,1
7,7,0.39859697980653674,0.4,True,310.0,536.0,1.0,1524.0,1
8,8,-0.35569760673492934,-0.4,False,319.0,939.0,0.0,2862.0,1
9,9,0.9084619259335982,0.9,True,482.0,996.0,1.0,252.0,1
10,10,-0.9160284805952588,-0.9,False,432.0,925.0,0.0,483.0,1
11,11,-0.29378599240292735,-0.3,False,253.0,579.0,0.0,2568.0,1
12,12,0.4461782157499108,0.4,True,292.0,980.0,1.0,918.0,1
13,13,-0.7832568482654172,-0.8,False,474.0,617.0,0.0,259.0,1
14,14,0.5648689989961868,0.6,True,384.0,793.0,1.0,213.0,1
15,15,0.5032637239936686,0.5,True,492.0,831.0,1.0,227.0,1
16,16,-0.49103660828538787,-0.5,False,484.0,673.0,0.0,1573.0,1
17,17,-0.03897869176984381,-0.0,False,424.0,742.0,0.0,3094.0,1
18,18,-0.09717811310930702,-0.1,False,407.0,764.0,0.0,219.0,1
19,19,-0.5288552774473663,-0.5,False,348.0,501.0,0.0,131.0,1
20,20,0.3240339118922595,0.3,True,336.0,838.0,1.0,626.0,1
21,21,0.7746543505743555,0.8,True,281.0,855.0,1.0,284.0,1
22,22,-0.572015022072021,-0.6,False,357.0,635.0,0.0,1378.0,1
23,23,-0.47827088367062487,-0.5,False,382.0,982.0,0.0,386.0,1
24,24,-0.9312677582989177,-0.9,False,274.0,994.0,0.0,362.0,1
25,25,-0.625508408740749,-0.6,False,466.0,813.0,0.0,91.0,1
26,26,-0.8789677150849204,-0.9,False,471.0,890.0,0.0,309.0,1
27,27,0.2630856253694114,0.3,True,406.0,964.0,1.0,2580.0,1
28,28,-0.8211529649274187,-0.8,False,488.0,920.0,0.0,222.0,1
29,29,-0.5070141433741651,-0.5,False,408.0,909.0,0.0,963.0,1
30,30,-0.5537728852374393,-0.6,False,434.0,812.0,0.0,434.0,1
31,31,0.9137554466811308,0.9,True,411.0,967.0,1.0,182.0,1
32,32,0.6528037183249769,0.7,True,321.0,656.0,1.0,203.0,1
33,33,-0.8555886288672174,-0.9,False,423.0,606.0,0.0,371.0,1
34,34,0.42698433738934494,0.4,True,415.0,911.0,1.0,2324.0,1
35,35,-0.13068457550208024,-0.1,False,450.0,959.0,0.0,1181.0,1
36,36,-0.7183484610836346,-0.7,False,251.0,989.0,0.0,660.0,1
37,37,0.9338457987344078,0.9,True,292.0,971.0,1.0,317.0,1
38,38,-0.347881658073639,-0.3,False,468.0,875.0,0.0,317.0,1
39,39,0.027683023947852048,0.0,True,406.0,821.0,1.0,3773.0,1
40,40,0.4787790595818251,0.5,True,442.0,528.0,1.0,490.0,1
41,41,0.7453960548446794,0.7,True,442.0,933.0,1.0,295.0,1
42,42,0.0026788341120937975,0.0,True,412.0,614.0,1.0,224.0,1
43,43,0.18421177986537862,0.2,True,350.0,883.0,1.0,807.0,1
44,44,-0.9940108301716308,-1.0,False,302.0,825.0,0.0,313.0,1
45,45,-0.5221383783193663,-0.5,False,291.0,682.0,0.0,77.0,1
46,46,0.6853655151337132,0.7,True,266.0,570.0,1.0,1244.0,1
47,47,-0.13520870128466855,-0.1,False,277.0,791.0,1.0,3932.0,0
48,48,0.3602218776620718,0.4,True,267.0,633.0,1.0,1120.0,1
49,49,0.7951190238017596,0.8,True,385.0,997.0,1.0,358.0,1
50,50,-0.6236441855115584,-0.6,False,494.0,817.0,0.0,269.0,1
51,51,0.8335381479048212,0.8,True,459.0,546.0,1.0,395.0,1
52,52,-0.5212240862084778,-0.5,False,272.0,675.0,0.0,523.0,1
53,53,0.8788081314026799,0.9,True,285.0,606.0,1.0,509.0,1
54,54,-0.07638488310816416,-0.1,False,310.0,523.0,1.0,667.0,0
55,55,-0.3642984592792351,-0.4,False,475.0,768.0,0.0,737.0,1
56,56,0.11471824054652391,0.1,True,336.0,807.0,1.0,3857.0,1
57,57,0.5157113550725674,0.5,True,316.0,746.0,1.0,188.0,1
58,58,-0.0029448984487741026,-0.0,False,264.0,739.0,0.0,3997.0,1
59,59,0.5113247628383011,0.5,True,390.0,987.0,1.0,913.0,1
60,60,0.8327439576079749,0.8,True,419.0,966.0,1.0,635.0,1
61,61,-0.49520376596988447,-0.5,False,479.0,569.0,0.0,352.0,1
62,62,0.6653235386093561,0.7,True,302.0,543.0,1.0,325.0,1
63,63,0.8488595960617642,0.8,True,379.0,764.0,1.0,267.0,1
64,64,0.7464543743198153,0.7,True,433.0,977.0,1.0,530.0,1
65,65,0.9284915641641553,0.9,True,399.0,644.0,1.0,237.0,1
66,66,-0.9314467271155362,-0.9,False,301.0,665.0,0.0,444.0,1
67,67,-0.6233200555260987,-0.6,False,394.0,934.0,0.0,622.0,1
68,68,-0.035227816360259734,-0.0,False,308.0,514.0,0.0,4128.0,1
69,69,-0.753899024223684,-0.8,False,486.0,859.0,0.0,285.0,1
70,70,0.661524531777913,0.7,True,354.0,719.0,1.0,147.0,1
71,71,0.9389713997381337,0.9,True,258.0,645.0,1.0,157.0,1
72,72,-0.40092786216040643,-0.4,False,256.0,712.0,0.0,1182.0,1
73,73,0.5093949508500333,0.5,True,435.0,682.0,1.0,233.0,1
74,74,-0.058857156648446374,-0.1,False,438.0,503.0,1.0,3639.0,0
75,75,-0.7923995397682593,-0.8,False,421.0,519.0,0.0,690.0,1
76,76,-0.2671920921742683,-0.3,False,417.0,716.0,0.0,1147.0,1
77,77,-0.003818283639596576,-0.0,False,320.0,521.0,1.0,1499.0,0
78,78,0.6002932076684397,0.6,True,310.0,788.0,1.0,572.0,1
79,79,-0.8093088341789221,-0.8,False,261.0,982.0,0.0,577.0,1
80,80,0.8999511265329663,0.9,True,310.0,671.0,1.0,149.0,1
81,81,-0.6026986254395112,-0.6,False,423.0,696.0,0.0,231.0,1
82,82,0.20210804123646864,0.2,True,304.0,674.0,1.0,3292.0,1
83,83,0.8436864066614953,0.8,True,387.0,878.0,1.0,195.0,1
84,84,0.6874375562729982,0.7,True,266.0,588.0,1.0,526.0,1
85,85,0.3700079736225437,0.4,True,456.0,733.0,1.0,951.0,1
86,86,-0.11811311252933754,-0.1,False,251.0,984.0,0.0,2035.0,1
87,87,-0.3440961328120411,-0.3,False,385.0,516.0,0.0,869.0,1
88,88,0.710988151501063,0.7,True,334.0,606.0,1.0,540.0,1
89,89,-0.5762169622883879,-0.6,False,430.0,640.0,0.0,130.0,1
90,90,-0.08172571226837144,-0.1,False,328.0,731.0,0.0,1051.0,1
91,91,-0.5970095980657619,-0.6,False,436.0,553.0,0.0,311.0,1
92,92,0.8597159789430091,0.9,True,314.0,659.0,1.0,857.0,1
93,93,0.27594410480098897,0.3,True,345.0,502.0,1.0,2463.0,1
94,94,0.1888789220665319,0.2,True,494.0,932.0,1.0,1224.0,1
95,95,-0.34661607957720664,-0.3,False,446.0,685.0,0.0,2109.0,1
96,96,0.11786965755981282,0.1,True,254.0,627.0,1.0,1889.0,1
97,97,-0.6779778126435168,-0.7,False,447.0,535.0,0.0,648.0,1
98,98,-0.6771218416508284,-0.7,False,401.0,839.0,0.0,240.0,1
99,99,-0.015550280199245092,-0.0,False,405.0,925.0,1.0,3670.0,0
100,100,0.4628941446203929,0.5,True,438.0,617.0,1.0,795.0,1
101,101,0.5512723823044918,0.6,True,427.0,649.0,1.0,594.0,1
102,102,-0.6022110438055674,-0.6,False,445.0,989.0,0.0,526.0,1
103,103,-0.9303579576689514,-0.9,False,496.0,745.0,0.0,329.0,1
104,104,0.8314005139347249,0.8,True,450.0,620.0,1.0,400.0,1
105,105,-0.6281860708894051,-0.6,False,374.0,537.0,0.0,1129.0,1
106,106,-0.22004735934144293,-0.2,False,470.0,802.0,0.0,2848.0,1
107,107,0.3296534267277391,0.3,True,468.0,935.0,1.0,1447.0,1
108,108,0.7781109831767334,0.8,True,451.0,874.0,1.0,475.0,1
109,109,-0.31747535543824634,-0.3,False,383.0,946.0,0.0,1081.0,1
110,110,0.28602190385445514,0.3,True,272.0,755.0,1.0,1813.0,1
111,111,-0.755020599502598,-0.8,False,382.0,915.0,0.0,493.0,1
112,112,-0.006068520098243102,-0.0,False,313.0,725.0,0.0,3962.0,1
113,113,-0.6838722886941853,-0.7,False,313.0,807.0,0.0,500.0,1
114,114,-0.9333487791324786,-0.9,False,414.0,569.0,0.0,217.0,1
115,115,-0.006976194097622512,-0.0,False,311.0,722.0,1.0,2417.0,0
116,116,-0.9332340052232235,-0.9,False,291.0,923.0,0.0,276.0,1
117,117,0.2939821303979182,0.3,True,294.0,900.0,1.0,886.0,1
118,118,-0.7223103874464305,-0.7,False,283.0,577.0,0.0,560.0,1
119,119,-0.31613306686417,-0.3,False,440.0,542.0,0.0,1248.0,1
120,120,-0.34667968501271296,-0.3,False,388.0,998.0,0.0,2264.0,1
121,121,-0.7235742311764612,-0.7,False,330.0,912.0,0.0,348.0,1
122,122,0.3942030449945382,0.4,True,279.0,699.0,1.0,1272.0,1
123,123,0.7038153682952915,0.7,True,472.0,693.0,1.0,405.0,1
124,124,-0.6943909899281282,-0.7,False,271.0,882.0,0.0,207.0,1
125,125,-0.270154715421296,-0.3,False,435.0,720.0,0.0,1165.0,1
126,126,0.10385794113720914,0.1,True,406.0,767.0,1.0,407.0,1
127,127,0.925026997257208,0.9,True,355.0,847.0,1.0,308.0,1
128,128,-0.3341125194120118,-0.3,False,281.0,727.0,0.0,432.0,1
129,129,-0.618619434296316,-0.6,False,353.0,760.0,0.0,587.0,1
130,130,-0.1851463577570709,-0.2,False,263.0,648.0,0.0,1399.0,1
131,131,0.41511401696268546,0.4,True,305.0,556.0,1.0,539.0,1
132,132,0.8410047170331023,0.8,True,299.0,784.0,1.0,137.0,1
133,133,-0.2724927460561666,-0.3,False,280.0,754.0,0.0,3746.0,1
134,134,-0.6107214433128589,-0.6,False,296.0,822.0,0.0,182.0,1
135,135,0.9776023521089332,1.0,True,406.0,914.0,1.0,170.0,1
136,136,-0.7055157764101609,-0.7,False,454.0,841.0,0.0,1035.0,1
137,137,0.6590364890175651,0.7,True,287.0,567.0,1.0,726.0,1
138,138,0.04042997706288509,0.0,True,484.0,663.0,0.0,3853.0,0
139,139,-0.1561868186508486,-0.2,False,419.0,551.0,0.0,4030.0,1
140,140,-0.58113931456763,-0.6,False,283.0,641.0,0.0,336.0,1
141,141,-0.7886958518734111,-0.8,False,385.0,710.0,0.0,225.0,1
142,142,0.7105432741859461,0.7,True,253.0,896.0,1.0,451.0,1
143,143,-0.41833091772953757,-0.4,False,422.0,878.0,0.0,380.0,1
144,144,0.6423318237414684,0.6,True,454.0,789.0,1.0,577.0,1
145,145,0.9406156281663418,0.9,True,367.0,732.0,1.0,291.0,1
146,146,-0.6520349664027907,-0.7,False,402.0,699.0,0.0,209.0,1
147,147,0.8547715231445734,0.9,True,415.0,997.0,1.0,188.0,1
148,148,-0.07196441267890297,-0.1,False,355.0,576.0,1.0,619.0,0
149,149,0.3117102149759703,0.3,True,304.0,716.0,1.0,990.0,1
150,150,-0.8888159505748394,-0.9,False,379.0,957.0,0.0,154.0,1
151,151,0.9638093916380506,1.0,True,331.0,714.0,1.0,435.0,1
152,152,0.8716549916978165,0.9,True,390.0,900.0,1.0,220.0,1
153,153,0.6005469469084497,0.6,True,376.0,744.0,1.0,1180.0,1
154,154,0.9312371065654934,0.9,True,456.0,616.0,1.0,778.0,1
155,155,-0.045845866549491854,-0.0,False,485.0,980.0,0.0,3535.0,1
156,156,0.22648668378143344,0.2,True,329.0,778.0,1.0,3893.0,1
157,157,0.8107215017234304,0.8,True,443.0,710.0,1.0,227.0,1
158,158,0.07999122204900311,0.1,True,312.0,624.0,0.0,944.0,0
159,159,0.051000157934773416,0.1,True,280.0,861.0,1.0,3859.0,1
160,160,-0.545192271433687,-0.5,False,395.0,699.0,0.0,566.0,1
161,161,-0.06015720171260175,-0.1,False,465.0,921.0,0.0,3614.0,1
162,162,-0.25529456693469554,-0.3,False,448.0,823.0,0.0,829.0,1
163,163,0.7022937894616452,0.7,True,357.0,556.0,1.0,527.0,1
164,164,0.738547639786655,0.7,True,437.0,611.0,1.0,292.0,1
165,165,0.7059203850307199,0.7,True,375.0,911.0,1.0,194.0,1
166,166,-0.16400671417937107,-0.2,False,428.0,782.0,0.0,3790.0,1
167,167,0.38785593692794973,0.4,True,408.0,781.0,1.0,681.0,1
168,168,-0.2829415745976467,-0.3,False,405.0,955.0,0.0,1430.0,1
169,169,0.05239811826012475,0.1,True,434.0,659.0,1.0,3907.0,1
170,170,-0.6604520422401297,-0.7,False,328.0,645.0,0.0,427.0,1
171,171,-0.020737362056364894,-0.0,False,424.0,695.0,1.0,371.0,0
172,172,-0.7502803159595508,-0.8,False,309.0,763.0,0.0,168.0,1
173,173,-0.43501340594770777,-0.4,False,297.0,651.0,0.0,792.0,1
174,174,0.34089848917422905,0.3,True,271.0,964.0,1.0,675.0,1
175,175,-0.8640366446824901,-0.9,False,355.0,699.0,0.0,366.0,1
176,176,-0.47703839370146306,-0.5,False,275.0,935.0,0.0,1580.0,1
177,177,0.8245656048222016,0.8,True,451.0,679.0,1.0,230.0,1
178,178,0.3495020553758834,0.3,True,358.0,629.0,1.0,503.0,1
179,179,-0.10264441554882375,-0.1,False,395.0,557.0,0.0,118.0,1
180,180,-0.7500142438419135,-0.8,False,266.0,899.0,0.0,225.0,1
181,181,-0.9734299997261637,-1.0,False,372.0,573.0,0.0,325.0,1
182,182,-0.24093388070488775,-0.2,False,390.0,942.0,0.0,3668.0,1
183,183,0.6420326590129619,0.6,True,394.0,567.0,1.0,249.0,1
184,184,-0.6717589196849376,-0.7,False,454.0,660.0,0.0,1306.0,1
185,185,0.11416107777633044,0.1,True,464.0,761.0,1.0,2455.0,1
186,186,0.827429441071297,0.8,True,377.0,588.0,1.0,385.0,1
187,187,0.9766203337938875,1.0,True,342.0,604.0,1.0,244.0,1
188,188,0.29082816844226667,0.3,True,427.0,719.0,1.0,3124.0,1
189,189,-0.5727037548753322,-0.6,False,273.0,873.0,0.0,214.0,1
190,190,-0.3522502326107242,-0.4,False,336.0,776.0,0.0,818.0,1
191,191,-0.34967658315665684,-0.3,False,425.0,938.0,0.0,457.0,1
192,192,0.2531907145329333,0.3,True,351.0,771.0,1.0,778.0,1
193,193,0.1704191608153638,0.2,True,253.0,909.0,1.0,438.0,1
194,194,0.6454615597648055,0.6,True,280.0,510.0,1.0,990.0,1
195,195,-0.42852066115875287,-0.4,False,352.0,692.0,0.0,826.0,1
196,196,-0.8030771178750127,-0.8,False,487.0,962.0,0.0,121.0,1
197,197,-0.5620342008875447,-0.6,False,325.0,871.0,0.0,214.0,1
198,198,0.013286207439417552,0.0,True,272.0,630.0,0.0,4098.0,0
199,199,0.539190318748475,0.5,True,434.0,896.0,1.0,430.0,1
200,200,-0.7704644743653881,-0.8,False,486.0,945.0,0.0,289.0,1
201,201,-0.8097787366010336,-0.8,False,299.0,553.0,0.0,1458.0,1
202,202,0.8428568627751856,0.8,True,370.0,673.0,1.0,437.0,1
203,203,-0.5436662099390199,-0.5,False,397.0,717.0,0.0,116.0,1
204,204,-0.9551816383613367,-1.0,False,327.0,958.0,0.0,145.0,1
205,205,0.7839664716577084,0.8,True,369.0,834.0,1.0,637.0,1
206,206,0.1310397833384156,0.1,True,468.0,791.0,1.0,1031.0,1
207,207,-0.6692452120832684,-0.7,False,340.0,526.0,0.0,84.0,1
208,208,-0.7607738124668424,-0.8,False,316.0,599.0,0.0,935.0,1
209,209,-0.19138900317073615,-0.2,False,286.0,883.0,0.0,3211.0,1
210,210,-0.8099043391273195,-0.8,False,312.0,901.0,0.0,297.0,1
211,211,0.9072610591122305,0.9,True,436.0,608.0,1.0,306.0,1
212,212,-0.8190665988622585,-0.8,False,487.0,612.0,0.0,261.0,1
213,213,0.23099464931833147,0.2,True,384.0,981.0,1.0,3625.0,1
214,214,0.5732747428891347,0.6,True,483.0,517.0,1.0,1350.0,1
215,215,0.3092202155712067,0.3,True,401.0,529.0,1.0,2770.0,1
216,216,0.783628672526379,0.8,True,328.0,805.0,1.0,257.0,1
217,217,0.014142609608691847,0.0,True,462.0,562.0,1.0,1166.0,1
218,218,-0.5050597806419495,-0.5,False,374.0,575.0,0.0,411.0,1
219,219,0.8539920226509861,0.9,True,466.0,636.0,1.0,228.0,1
220,220,-0.2507906049746449,-0.3,False,294.0,500.0,0.0,156.0,1
221,221,-0.11074142025870026,-0.1,False,355.0,694.0,0.0,3951.0,1
222,222,-0.3455822253252514,-0.3,False,285.0,624.0,0.0,4091.0,1
223,223,-0.8526421328863183,-0.9,False,314.0,924.0,0.0,832.0,1
224,224,0.6796382223121691,0.7,True,499.0,772.0,1.0,169.0,1
225,225,0.7226969746729797,0.7,True,263.0,985.0,1.0,162.0,1
226,226,-0.21645192059007168,-0.2,False,307.0,693.0,1.0,4000.0,0
227,227,0.9146687844071366,0.9,True,384.0,819.0,1.0,257.0,1
228,228,-0.9168202357516582,-0.9,False,436.0,803.0,0.0,431.0,1
229,229,0.43009378092802986,0.4,True,276.0,925.0,1.0,1209.0,1
230,230,0.8960851721483747,0.9,True,341.0,650.0,1.0,289.0,1
231,231,-0.8225656318925421,-0.8,False,302.0,736.0,0.0,522.0,1
232,232,-0.06664215991874411,-0.1,False,362.0,752.0,0.0,1516.0,1
233,233,-0.8633759288329095,-0.9,False,251.0,600.0,0.0,259.0,1
234,234,0.09116394485602308,0.1,True,317.0,935.0,1.0,1008.0,1
235,235,-0.18208391513618039,-0.2,False,253.0,682.0,0.0,815.0,1
236,236,-0.6724763112336039,-0.7,False,464.0,921.0,0.0,1295.0,1
237,237,0.03260531860733917,0.0,True,332.0,966.0,1.0,2422.0,1
238,238,-0.9447820708213013,-0.9,False,401.0,951.0,0.0,738.0,1
239,239,-0.5681255833999332,-0.6,False,265.0,563.0,0.0,672.0,1
240,240,0.2732670946212865,0.3,True,336.0,677.0,1.0,237.0,1
241,241,-0.5801313885996366,-0.6,False,378.0,705.0,0.0,497.0,1
242,242,-0.5782703338734285,-0.6,False,461.0,861.0,0.0,968.0,1
243,243,-0.22164014611396277,-0.2,False,467.0,783.0,0.0,1480.0,1
244,244,0.7055640950644644,0.7,True,265.0,792.0,1.0,463.0,1
245,245,-0.0989926270374697,-0.1,False,447.0,747.0,0.0,1196.0,1
246,246,-0.28601107313462126,-0.3,False,351.0,574.0,0.0,1675.0,1
247,247,0.2862879387342805,0.3,True,298.0,599.0,1.0,1743.0,1
248,248,-0.04088394842819798,-0.0,False,404.0,877.0,0.0,1409.0,1
249,249,-0.7944091089567193,-0.8,False,485.0,754.0,0.0,671.0,1
250,250,-0.5206338787186491,-0.5,False,387.0,773.0,0.0,830.0,1
251,251,0.37933408100041754,0.4,True,495.0,568.0,1.0,1487.0,1
252,252,0.7128054671793749,0.7,True,450.0,737.0,1.0,813.0,1
253,253,-0.938320813607388,-0.9,False,307.0,610.0,0.0,213.0,1
254,254,-0.26062886471031743,-0.3,False,256.0,914.0,0.0,2020.0,1
255,255,0.19985378794997732,0.2,True,347.0,505.0,1.0,2028.0,1
256,256,0.9699046200101895,1.0,True,386.0,963.0,1.0,281.0,1
257,257,-0.8267315145437935,-0.8,False,359.0,739.0,0.0,922.0,1
258,258,-0.8396358274456193,-0.8,False,256.0,551.0,0.0,243.0,1
259,259,-0.08310560832481229,-0.1,False,320.0,525.0,1.0,955.0,0
260,260,0.5342921403673886,0.5,True,321.0,848.0,1.0,551.0,1
261,261,-0.6630107683986293,-0.7,False,262.0,875.0,0.0,583.0,1
262,262,0.48899905522397913,0.5,True,497.0,823.0,1.0,930.0,1
263,263,0.1491150242158259,0.1,True,413.0,633.0,1.0,3044.0,1
264,264,0.5393973989039382,0.5,True,324.0,536.0,1.0,510.0,1
265,265,-0.610791146849927,-0.6,False,285.0,660.0,0.0,335.0,1
266,266,0.8311948443495341,0.8,True,374.0,710.0,1.0,196.0,1
267,267,-0.5692278898174545,-0.6,False,405.0,999.0,0.0,376.0,1
268,268,-0.45701054631048765,-0.5,False,494.0,637.0,0.0,729.0,1
269,269,-0.2800557806214108,-0.3,False,317.0,599.0,0.0,934.0,1
270,270,-0.8736690773390847,-0.9,False,420.0,750.0,0.0,140.0,1
271,271,-0.2814417687590647,-0.3,False,408.0,500.0,0.0,942.0,1
272,272,-0.4386146250249965,-0.4,False,416.0,644.0,0.0,1100.0,1
273,273,-0.7752409882247446,-0.8,False,264.0,815.0,0.0,251.0,1
274,274,0.43087525678525296,0.4,True,310.0,911.0,1.0,1389.0,1
275,275,0.039305156489019,0.0,True,441.0,883.0,0.0,2676.0,0
276,276,-0.7468260040244212,-0.7,False,453.0,671.0,0.0,456.0,1
277,277,-0.6470686744865901,-0.6,False,408.0,663.0,0.0,819.0,1
278,278,0.5494847017016415,0.5,True,279.0,506.0,1.0,255.0,1
279,279,-0.06947813704457007,-0.1,False,298.0,663.0,0.0,2879.0,1
280,280,-0.952047847744868,-1.0,False,369.0,943.0,0.0,618.0,1
281,281,0.9143875626617433,0.9,True,427.0,777.0,1.0,176.0,1
282,282,-0.6481066008816707,-0.6,False,312.0,597.0,0.0,461.0,1
283,283,0.4040165944624059,0.4,True,305.0,812.0,1.0,2493.0,1
284,284,0.21180309723372726,0.2,True,463.0,719.0,1.0,668.0,1
285,285,0.95817344108363,1.0,True,250.0,791.0,1.0,309.0,1
286,286,-0.1327458979575844,-0.1,False,412.0,939.0,0.0,3649.0,1
287,287,-0.0977120397222313,-0.1,False,274.0,987.0,0.0,3739.0,1
288,288,0.2361138285080715,0.2,True,455.0,805.0,1.0,1230.0,1
289,289,-0.23259271719372054,-0.2,False,487.0,655.0,0.0,398.0,1
290,290,-0.6879589735830838,-0.7,False,319.0,825.0,0.0,816.0,1
291,291,-0.175643473115219,-0.2,False,332.0,531.0,0.0,2237.0,1
292,292,-0.5143490163997044,-0.5,False,270.0,647.0,0.0,283.0,1
293,293,0.3572418701338027,0.4,True,488.0,880.0,1.0,1832.0,1
294,294,0.8611192912711934,0.9,True,492.0,682.0,1.0,246.0,1
295,295,0.9199299232871334,0.9,True,442.0,872.0,1.0,416.0,1
296,296,-0.21700893280348943,-0.2,False,286.0,880.0,0.0,2594.0,1
297,297,-0.006579568718251716,-0.0,False,324.0,795.0,0.0,2171.0,1
298,298,-0.8731155742547314,-0.9,False,336.0,589.0,0.0,65.0,1
299,299,0.6553932827525455,0.7,True,289.0,873.0,1.0,178.0,1
300,300,0.8279741067859785,0.8,True,442.0,876.0,1.0,402.0,1
301,301,0.5865185101696355,0.6,True,473.0,769.0,1.0,228.0,1
302,302,0.9801058753730967,1.0,True,253.0,609.0,1.0,528.0,1
303,303,0.06923846818708324,0.1,True,322.0,574.0,1.0,1194.0,1
304,304,-0.639287581782938,-0.6,False,475.0,523.0,0.0,782.0,1
305,305,-0.6703892259483915,-0.7,False,304.0,931.0,0.0,875.0,1
306,306,0.9545999671996046,1.0,True,378.0,974.0,1.0,138.0,1
307,307,0.39643357901675924,0.4,True,490.0,872.0,1.0,1068.0,1
308,308,-0.593076761843699,-0.6,False,339.0,735.0,0.0,756.0,1
309,309,-0.8137050999169138,-0.8,False,367.0,665.0,0.0,298.0,1
310,310,-0.7994769810671247,-0.8,False,369.0,756.0,0.0,145.0,1
311,311,-0.8132273062180868,-0.8,False,303.0,621.0,0.0,506.0,1
312,312,-0.8028755160446797,-0.8,False,452.0,640.0,0.0,378.0,1
313,313,0.3698543800754861,0.4,True,333.0,999.0,1.0,1538.0,1
314,314,0.3043643951928363,0.3,True,401.0,594.0,1.0,2565.0,1
315,315,-0.2553446170349105,-0.3,False,383.0,706.0,1.0,3911.0,0
316,316,-0.46318061248735454,-0.5,False,307.0,678.0,0.0,795.0,1
317,317,-0.2563284277532998,-0.3,False,407.0,908.0,0.0,1935.0,1
318,318,0.08464172859701535,0.1,True,407.0,943.0,0.0,3650.0,0
319,319,0.9224121912770837,0.9,True,393.0,883.0,1.0,804.0,1
320,320,0.7515073405304353,0.8,True,413.0,828.0,1.0,799.0,1
321,321,-0.3949375489006788,-0.4,False,340.0,979.0,0.0,191.0,1
322,322,-0.2354888750706814,-0.2,False,304.0,726.0,0.0,2020.0,1
323,323,0.7535785109008433,0.8,True,303.0,975.0,1.0,572.0,1
324,324,-0.1924813464575652,-0.2,False,290.0,826.0,0.0,834.0,1
325,325,-0.7620734136857659,-0.8,False,266.0,518.0,0.0,236.0,1
326,326,-0.6143867602128583,-0.6,False,269.0,556.0,0.0,315.0,1
327,327,0.0002904253980917648,0.0,True,454.0,766.0,0.0,3780.0,0
328,328,-0.5900474139064664,-0.6,False,283.0,530.0,0.0,257.0,1
329,329,0.15503766384385487,0.2,True,332.0,708.0,1.0,1670.0,1
330,330,0.4349509595745955,0.4,True,323.0,893.0,1.0,184.0,1
331,331,-0.14039087606258915,-0.1,False,267.0,865.0,1.0,3868.0,0
332,332,-0.9994246815309271,-1.0,False,276.0,659.0,0.0,65.0,1
333,333,0.47797072303037713,0.5,True,449.0,775.0,1.0,436.0,1
334,334,-0.4886755498039488,-0.5,False,328.0,647.0,0.0,145.0,1
335,335,-0.6597841737636609,-0.7,False,252.0,971.0,0.0,1017.0,1
336,336,-0.48244846417404097,-0.5,False,383.0,968.0,0.0,629.0,1
337,337,-0.49676321213526475,-0.5,False,394.0,652.0,0.0,1034.0,1
338,338,0.8294356212274046,0.8,True,266.0,903.0,1.0,161.0,1
339,339,-0.02276355294419452,-0.0,False,382.0,950.0,1.0,3668.0,0
340,340,-0.012263988991304542,-0.0,False,345.0,631.0,0.0,1794.0,1
341,341,-0.48499014088118586,-0.5,False,363.0,984.0,0.0,623.0,1
342,342,0.9715536424838458,1.0,True,284.0,661.0,1.0,285.0,1
343,343,0.9815973251182517,1.0,True,499.0,937.0,1.0,304.0,1
344,344,-0.5573543659716447,-0.6,False,322.0,818.0,0.0,450.0,1
345,345,-0.18713698001903878,-0.2,False,362.0,946.0,0.0,1052.0,1
346,346,0.6496720826522457,0.6,True,412.0,557.0,1.0,361.0,1
347,347,0.938182749335492,0.9,True,473.0,921.0,1.0,306.0,1
348,348,-0.885790936144315,-0.9,False,483.0,832.0,0.0,465.0,1
349,349,0.5469911501755538,0.5,True,303.0,541.0,1.0,756.0,1
350,350,0.03461344464657179,0.0,True,389.0,808.0,0.0,1633.0,0
351,351,-0.2110240301918469,-0.2,False,405.0,502.0,0.0,4093.0,1
352,352,0.10027309204205892,0.1,True,493.0,648.0,1.0,249.0,1
353,353,-0.9730722431553238,-1.0,False,475.0,787.0,0.0,428.0,1
354,354,0.41906873044476756,0.4,True,348.0,984.0,1.0,338.0,1
355,355,-0.6044047241089798,-0.6,False,347.0,932.0,0.0,701.0,1
356,356,-0.847462173564417,-0.8,False,304.0,651.0,0.0,585.0,1
357,357,-0.4038114121414431,-0.4,False,254.0,633.0,0.0,483.0,1
358,358,0.49164858118390997,0.5,True,277.0,775.0,1.0,88.0,1
359,359,0.6017663726924953,0.6,True,428.0,924.0,1.0,748.0,1
360,360,0.6175452132798018,0.6,True,250.0,587.0,1.0,223.0,1
361,361,-0.4872744674098999,-0.5,False,486.0,575.0,0.0,179.0,1
362,362,0.4616554252215521,0.5,True,287.0,716.0,1.0,257.0,1
363,363,-0.4669662744631009,-0.5,False,359.0,800.0,1.0,301.0,0
