,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
1112,1112,0.6382813379113854,0.6,0,273.0,895.0,0.0,162.0,1
1113,1113,-0.9034969949571325,-0.9,1,272.0,859.0,1.0,539.0,1
1114,1114,0.5121017619771904,0.5,0,494.0,597.0,0.0,249.0,1
1115,1115,0.8922620904462195,0.9,0,380.0,755.0,0.0,285.0,1
1116,1116,-0.29900209051454807,-0.3,1,341.0,509.0,1.0,470.0,1
1117,1117,-0.2751975560650479,-0.3,1,391.0,878.0,1.0,241.0,1
1118,1118,0.05797881833791618,0.1,0,322.0,829.0,0.0,319.0,1
1119,1119,-0.3994021090484947,-0.4,1,298.0,502.0,1.0,470.0,1
1120,1120,0.5524856274269974,0.6,0,255.0,515.0,0.0,230.0,1
1121,1121,-0.5764079823204189,-0.6,1,286.0,516.0,1.0,1178.0,1
1122,1122,-0.20429303644870567,-0.2,1,354.0,542.0,1.0,764.0,1
1123,1123,0.5565623081950386,0.6,0,345.0,558.0,0.0,907.0,1
1124,1124,0.825152585313069,0.8,0,457.0,920.0,0.0,343.0,1
1125,1125,-0.2454264377412323,-0.2,1,466.0,955.0,1.0,459.0,1
1126,1126,-0.12865061789555265,-0.1,1,462.0,729.0,1.0,329.0,1
1127,1127,-0.020060646781390412,-0.0,1,362.0,660.0,1.0,698.0,1
1128,1128,0.9559515430095358,1.0,0,417.0,524.0,0.0,449.0,1
1129,1129,0.03310765946324268,0.0,0,293.0,861.0,0.0,806.0,1
1130,1130,-0.7949862178728568,-0.8,1,251.0,588.0,1.0,231.0,1
1131,1131,0.4518093830805754,0.5,0,481.0,581.0,1.0,448.0,0
1132,1132,-0.30851921111269887,-0.3,1,267.0,630.0,1.0,433.0,1
1133,1133,-0.11451307711718806,-0.1,1,458.0,609.0,1.0,563.0,1
1134,1134,-0.18162636360573559,-0.2,1,398.0,878.0,1.0,274.0,1
1135,1135,-0.03996627684330223,-0.0,1,380.0,624.0,1.0,666.0,1
1136,1136,-0.7597822381342536,-0.8,1,408.0,956.0,1.0,706.0,1
1137,1137,0.40139121153060753,0.4,0,436.0,890.0,0.0,804.0,1
1138,1138,-0.04176719407400231,-0.0,1,387.0,506.0,1.0,1067.0,1
1139,1139,-0.17722522920682926,-0.2,1,403.0,824.0,1.0,553.0,1
1140,1140,0.015032575361549227,0.0,0,354.0,548.0,1.0,838.0,0
1141,1141,-0.4911231355720458,-0.5,1,270.0,701.0,1.0,419.0,1
1142,1142,-0.9160723375784303,-0.9,1,461.0,964.0,1.0,635.0,1
1143,1143,-0.09115260662913038,-0.1,1,294.0,738.0,1.0,308.0,1
1144,1144,-0.9151258825445756,-0.9,1,289.0,990.0,1.0,201.0,1
1145,1145,0.6331179327106946,0.6,0,355.0,743.0,0.0,872.0,1
1146,1146,0.7043347824528934,0.7,0,408.0,915.0,0.0,547.0,1
1147,1147,0.23752177860488732,0.2,0,463.0,821.0,0.0,936.0,1
1148,1148,0.11664806099187874,0.1,0,413.0,750.0,1.0,2277.0,0
1149,1149,-0.4215386136954373,-0.4,1,458.0,657.0,1.0,205.0,1
1150,1150,0.7720355185542309,0.8,0,444.0,643.0,0.0,553.0,1
1151,1151,0.32950412346521096,0.3,0,345.0,537.0,0.0,248.0,1
1152,1152,0.7322857868477792,0.7,0,280.0,544.0,0.0,256.0,1
1153,1153,0.6340333464198693,0.6,0,369.0,832.0,0.0,1139.0,1
1154,1154,-0.3385848948613066,-0.3,1,437.0,833.0,1.0,280.0,1
1155,1155,-0.9245094858515679,-0.9,1,290.0,867.0,1.0,243.0,1
1156,1156,-0.11961355764876891,-0.1,1,253.0,548.0,1.0,459.0,1
1157,1157,-0.07617274855141942,-0.1,1,442.0,814.0,1.0,1454.0,1
1158,1158,0.1444839493061063,0.1,0,252.0,700.0,1.0,1128.0,0
1159,1159,0.8729625626374327,0.9,0,438.0,730.0,0.0,522.0,1
1160,1160,0.19249803092557594,0.2,0,418.0,860.0,1.0,162.0,0
1161,1161,-0.8028090610240266,-0.8,1,429.0,917.0,1.0,944.0,1
1162,1162,0.01757119450959599,0.0,0,332.0,520.0,0.0,1428.0,1
1163,1163,0.4953981694151839,0.5,0,337.0,977.0,0.0,636.0,1
1164,1164,0.49474871806230314,0.5,0,300.0,876.0,0.0,594.0,1
1165,1165,-0.7951296606365588,-0.8,1,322.0,640.0,0.0,338.0,0
1166,1166,-0.8203191475491276,-0.8,1,462.0,517.0,1.0,311.0,1
1167,1167,0.6215634278490645,0.6,0,491.0,899.0,1.0,140.0,0
1168,1168,-0.7887251316620392,-0.8,1,484.0,931.0,1.0,175.0,1
1169,1169,-0.4236278460121343,-0.4,1,329.0,983.0,1.0,188.0,1
1170,1170,0.6188831013553355,0.6,0,422.0,632.0,0.0,836.0,1
1171,1171,0.69120661349546,0.7,0,433.0,633.0,1.0,204.0,0
1172,1172,-0.6417552743078174,-0.6,1,279.0,956.0,1.0,525.0,1
1173,1173,0.30625553100812564,0.3,0,403.0,851.0,1.0,356.0,0
1174,1174,0.1978749470041714,0.2,0,477.0,787.0,0.0,746.0,1
