,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
742,742,-0.6700177853398346,-0.7,1,310.0,951.0,1.0,309.0,1
743,743,0.10151803020791528,0.1,0,258.0,974.0,0.0,358.0,1
744,744,-0.9269712773533612,-0.9,1,375.0,531.0,1.0,124.0,1
745,745,-0.331302618742326,-0.3,1,398.0,886.0,1.0,686.0,1
746,746,-0.2471250511691716,-0.2,1,250.0,605.0,1.0,395.0,1
747,747,-0.3060389929221041,-0.3,1,389.0,846.0,1.0,1335.0,1
748,748,0.28198107142660755,0.3,0,465.0,723.0,0.0,1282.0,1
749,749,-0.6517744443365601,-0.7,1,355.0,605.0,1.0,90.0,1
750,750,-0.3566134736319695,-0.4,1,452.0,994.0,1.0,2584.0,1
751,751,0.9204635442886269,0.9,0,480.0,923.0,0.0,337.0,1
752,752,-0.3937071513116397,-0.4,1,439.0,734.0,1.0,1137.0,1
753,753,-0.6836549051823633,-0.7,1,276.0,713.0,1.0,511.0,1
754,754,-0.9596750764020332,-1.0,1,476.0,616.0,1.0,198.0,1
755,755,-0.10555882461575439,-0.1,1,357.0,672.0,1.0,701.0,1
756,756,0.24351882235289146,0.2,0,450.0,812.0,0.0,1318.0,1
757,757,-0.018420667858214612,-0.0,1,336.0,691.0,1.0,3973.0,1
758,758,-0.21076078314776758,-0.2,1,306.0,952.0,0.0,802.0,0
759,759,0.3930697980888316,0.4,0,269.0,678.0,0.0,343.0,1
760,760,-0.21696821796511023,-0.2,1,292.0,688.0,1.0,2390.0,1
761,761,0.6706915361961745,0.7,0,261.0,504.0,0.0,385.0,1
762,762,-0.7199850551430216,-0.7,1,456.0,569.0,1.0,95.0,1
763,763,-0.9106287363729206,-0.9,1,452.0,799.0,1.0,129.0,1
764,764,0.5969936041803343,0.6,0,258.0,512.0,0.0,270.0,1
765,765,0.6342734111079593,0.6,0,482.0,618.0,0.0,1100.0,1
766,766,-0.737139209098139,-0.7,1,358.0,695.0,1.0,207.0,1
767,767,0.09526806930476273,0.1,0,339.0,851.0,0.0,1310.0,1
768,768,0.6365925481304169,0.6,0,405.0,778.0,0.0,2147.0,1
769,769,-0.017829109460140824,-0.0,1,404.0,936.0,1.0,3150.0,1
