,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
0,0,0.7023393504705571,0.7,0,252.0,987.0,0.0,261.0,1,0.08988813499363768,0.0
1,1,-0.44619487890951204,-0.4,1,392.0,612.0,1.0,266.0,1,0.12969354048357962,0.0
2,2,0.9204580837282261,0.9,0,372.0,768.0,0.0,140.0,1,0.5471423220722997,0.0
3,3,0.5519378863601909,0.6,0,422.0,633.0,0.0,255.0,1,0.44758263118699404,0.0
4,4,-0.35679249881181185,-0.4,1,276.0,762.0,1.0,252.0,1,0.7768717194903191,0.0
5,5,-0.6839981159260073,-0.7,1,478.0,624.0,1.0,268.0,1,0.48141238462128955,0.0
6,6,0.029533758347077388,0.0,0,279.0,938.0,0.0,1673.0,1,0.007225968137936745,0.0
7,7,-0.8312467399929044,-0.8,1,259.0,825.0,1.0,156.0,1,0.7330932456441751,0.0
8,8,-0.8286528447697215,-0.8,1,274.0,543.0,1.0,293.0,1,0.038175999015968465,0.0
9,9,0.5083152611540969,0.5,0,465.0,897.0,0.0,308.0,1,0.05096043453142074,0.0
10,10,0.6579717948342545,0.7,0,313.0,550.0,0.0,247.0,1,0.6829644962101992,0.0
11,11,0.926221700179243,0.9,0,271.0,892.0,0.0,187.0,1,0.13641146953771677,0.0
12,12,-0.3102673536821674,-0.3,1,428.0,774.0,1.0,318.0,1,0.47382025182097665,0.0
13,13,0.5785227524358534,0.6,0,262.0,721.0,0.0,227.0,1,0.7059528399963991,0.0
14,14,-0.22806920070515901,-0.2,1,458.0,713.0,1.0,429.0,1,0.32421203761266393,0.0
15,15,-0.9310755089128646,-0.9,1,254.0,757.0,1.0,329.0,1,0.16323313487183133,0.0
16,16,0.36993993749494725,0.4,0,439.0,509.0,0.0,312.0,1,0.8783907431166313,0.0
17,17,-0.6489771895395426,-0.6,1,258.0,971.0,1.0,151.0,1,0.7120277170480609,0.0
18,18,0.43182941619533755,0.4,0,498.0,952.0,0.0,340.0,1,0.6870148041168704,0.0
19,19,0.04134863507015929,0.0,0,422.0,698.0,0.0,1120.0,1,0.4668860953072258,0.0
20,20,0.9469585927726807,0.9,0,490.0,680.0,0.0,230.0,1,0.32028336456278483,0.0
21,21,0.9797405314704803,1.0,0,468.0,782.0,0.0,190.0,1,0.18714759288882388,0.0
22,22,-0.7406361525244485,-0.7,1,451.0,967.0,1.0,222.0,1,0.2728541476817954,0.0
23,23,0.5916100113910234,0.6,0,343.0,884.0,0.0,523.0,1,0.09981328597142647,0.0
24,24,0.5809624358690169,0.6,0,296.0,772.0,0.0,232.0,1,0.45255584806830473,0.0
25,25,0.36235447007487287,0.4,0,323.0,582.0,0.0,335.0,1,0.5339025536229054,0.0
26,26,-0.5448663218714405,-0.5,1,428.0,592.0,1.0,320.0,1,0.5462262214519168,0.0
27,27,0.3397352756206604,0.3,0,279.0,692.0,0.0,359.0,1,0.2974135077599005,0.0
28,28,-0.35081977459532654,-0.4,1,432.0,622.0,1.0,256.0,1,0.4694423530116494,0.0
29,29,-0.022888250417634426,-0.0,1,259.0,909.0,1.0,672.0,1,0.2445824685250585,0.0
30,30,0.4154865388000948,0.4,0,459.0,949.0,0.0,342.0,1,0.11625169296809423,0.0
31,31,0.22591483397873446,0.2,0,293.0,964.0,1.0,233.0,0,0.850758480503385,0.0
32,32,-0.511939286209554,-0.5,1,494.0,963.0,1.0,293.0,1,0.7177792861866376,0.0
33,33,-0.97279476067506,-1.0,1,498.0,514.0,1.0,198.0,1,0.5292254412874091,0.0
34,34,-0.8850370139825796,-0.9,1,462.0,703.0,1.0,285.0,1,0.3662796547523627,0.0
35,35,-0.435226693705544,-0.4,1,280.0,931.0,1.0,209.0,1,0.4134716271955349,0.0
36,36,-0.5209102225585878,-0.5,1,363.0,995.0,1.0,432.0,1,0.4141644338708068,0.0
37,37,0.8026625293432723,0.8,0,399.0,547.0,0.0,224.0,1,0.7948942479355434,0.0
38,38,-0.3405767441280292,-0.3,1,380.0,843.0,1.0,537.0,1,0.09308270065566704,0.0
39,39,0.41714466163320485,0.4,0,287.0,969.0,0.0,324.0,1,0.34763071561907366,0.0
40,40,0.8381310968590212,0.8,0,427.0,945.0,0.0,238.0,1,0.4352252909550258,0.0
41,41,-0.3113734912457564,-0.3,1,409.0,617.0,1.0,314.0,1,0.9849853702295384,0.0
42,42,-0.19978021192352258,-0.2,1,312.0,691.0,1.0,207.0,1,0.9615989873467801,0.0
43,43,-0.7962600723460582,-0.8,1,476.0,775.0,1.0,399.0,1,0.12167920517242059,0.0
44,44,-0.9604309527578732,-1.0,1,292.0,612.0,1.0,196.0,1,0.7451689686393258,0.0
45,45,-0.40165192157471163,-0.4,1,342.0,966.0,1.0,502.0,1,0.5787815149732487,0.0
46,46,-0.5818190147230986,-0.6,1,296.0,533.0,1.0,251.0,1,0.31960568491087715,0.0
47,47,-0.326290963290784,-0.3,1,347.0,631.0,1.0,512.0,1,0.46493171250064846,0.0
48,48,0.14193469807873038,0.1,0,300.0,744.0,0.0,576.0,1,0.8544782628618256,0.0
49,49,-0.07756915474880466,-0.1,1,302.0,922.0,1.0,256.0,1,0.8516590346278377,0.0
50,50,0.3109473409629857,0.3,0,459.0,670.0,0.0,291.0,1,0.039262846462944534,0.0
51,51,0.1753265264439372,0.2,0,309.0,606.0,0.0,565.0,1,0.1186379175823955,0.0
52,52,-0.5115589183506875,-0.5,1,389.0,825.0,1.0,266.0,1,0.5364263249190848,0.0
53,53,0.7655239172474841,0.8,0,341.0,549.0,0.0,230.0,1,0.2830894006265724,0.0
54,54,-0.9687862805025471,-1.0,1,268.0,974.0,1.0,228.0,1,0.06446187409753401,0.0
55,55,0.6396866616910755,0.6,0,254.0,713.0,0.0,353.0,1,0.33806050945150357,0.0
56,56,-0.7913980673070409,-0.8,1,277.0,911.0,1.0,212.0,1,0.22088238293717477,0.0
57,57,0.6880650836600526,0.7,0,350.0,581.0,0.0,349.0,1,0.38683162434370943,0.0
58,58,0.8926431453783998,0.9,0,257.0,558.0,0.0,205.0,1,0.4329357712101023,0.0
59,59,0.29618384022161215,0.3,0,352.0,924.0,0.0,384.0,1,0.1742975420194195,0.0
60,60,0.17116178816162564,0.2,0,450.0,501.0,0.0,689.0,1,0.06526502306464199,0.0
61,61,0.0054317514554018675,0.0,0,490.0,961.0,1.0,339.0,0,0.46991909371874363,0.0
62,62,0.39046132987636484,0.4,0,326.0,801.0,0.0,273.0,1,0.5150318596813587,0.0
63,63,0.9125624119713238,0.9,0,368.0,850.0,0.0,122.0,1,0.6670115397953895,0.0
64,64,0.6905765129913868,0.7,0,393.0,826.0,0.0,231.0,1,0.972539154238886,0.0
65,65,-0.9808781701144718,-1.0,1,463.0,514.0,1.0,203.0,1,0.16535534996593548,0.0
66,66,-0.1389697446488456,-0.1,1,299.0,592.0,1.0,239.0,1,0.8240323948292742,0.0
67,67,-0.7011570663121931,-0.7,1,313.0,927.0,1.0,350.0,1,0.2393077900145163,0.0
68,68,0.6356823674752115,0.6,0,255.0,565.0,0.0,190.0,1,0.03306632672991783,0.0
69,69,-0.1867902058546398,-0.2,1,354.0,857.0,1.0,269.0,1,0.5836455665956076,0.0
70,70,-0.4045759154286097,-0.4,1,399.0,546.0,1.0,495.0,1,0.4068653194592282,0.0
71,71,-0.31645159681455093,-0.3,1,463.0,560.0,1.0,397.0,1,0.6896186981256179,0.0
72,72,-0.008376445040880975,-0.0,1,417.0,739.0,0.0,914.0,0,0.5659350764558564,0.0
73,73,-0.1667250399105631,-0.2,1,465.0,528.0,0.0,447.0,0,0.6095249310568058,0.0
74,74,0.5938599205595991,0.6,0,424.0,897.0,0.0,179.0,1,0.9666903352761761,0.0
75,75,-0.9904287511215633,-1.0,1,335.0,619.0,1.0,346.0,1,0.31903698027506355,0.0
76,76,-0.5958326567352108,-0.6,1,428.0,990.0,1.0,232.0,1,0.8091926371744327,0.0
77,77,0.5644691073532186,0.6,0,306.0,951.0,0.0,193.0,1,0.7192292262136428,0.0
78,78,0.7441341431517519,0.7,0,497.0,609.0,0.0,244.0,1,0.8304132806255176,0.0
79,79,0.6694680945799365,0.7,0,370.0,839.0,0.0,251.0,1,0.597354568211475,0.0
80,80,0.6235062677285363,0.6,0,332.0,538.0,0.0,220.0,1,0.4208604494917939,0.0
81,81,-0.3293631768219891,-0.3,1,438.0,757.0,1.0,325.0,1,0.9738964197959964,0.0
82,82,0.03316225900166492,0.0,0,288.0,617.0,0.0,255.0,1,0.4928990748079576,0.0
83,83,-0.8834841523286676,-0.9,1,256.0,752.0,1.0,222.0,1,0.42469417262773235,0.0
84,84,-0.21118707890860522,-0.2,1,361.0,838.0,1.0,401.0,1,0.6275516457973331,0.0
85,85,-0.698735565311366,-0.7,1,467.0,798.0,1.0,245.0,1,0.19317118440047965,0.0
86,86,0.22889672580010134,0.2,0,278.0,739.0,0.0,433.0,1,0.48357324431970905,0.0
87,87,-0.11092616538574718,-0.1,1,252.0,752.0,1.0,1266.0,1,0.35236901413087196,0.0
88,88,0.9621049055767743,1.0,0,280.0,930.0,0.0,190.0,1,0.24851987078726623,0.0
89,89,0.19856414121485266,0.2,0,308.0,715.0,0.0,207.0,1,0.9761787776612273,0.0
90,90,-0.5377200062710965,-0.5,1,280.0,870.0,1.0,430.0,1,0.23831811874156528,0.0
91,91,-0.3704672529495643,-0.4,1,408.0,869.0,1.0,283.0,1,0.9631330801951217,0.0
92,92,-0.6372957441050933,-0.6,1,417.0,721.0,1.0,222.0,1,0.6960316804265869,0.0
93,93,0.06964980317505831,0.1,0,476.0,567.0,0.0,307.0,1,0.6116852106960708,0.0
94,94,0.7097982810932999,0.7,0,422.0,600.0,0.0,408.0,1,0.42781926630269984,0.0
95,95,-0.4496898896650725,-0.4,1,300.0,697.0,1.0,303.0,1,0.4522204395147179,0.0
96,96,0.9214918250020829,0.9,0,361.0,807.0,0.0,192.0,1,0.2572883918835661,0.0
97,97,-0.19888347393267258,-0.2,1,279.0,897.0,1.0,204.0,1,0.13020361062983354,0.0
98,98,-0.6138232547738205,-0.6,1,432.0,667.0,1.0,561.0,1,0.06034944472643655,0.0
99,99,-0.3588367069940217,-0.4,1,286.0,834.0,1.0,460.0,1,0.5064275321802146,0.0
100,100,-0.8618251690828951,-0.9,1,410.0,623.0,1.0,107.0,1,0.5257092190915353,0.0
101,101,0.13239455194145378,0.1,0,327.0,797.0,0.0,476.0,1,0.2669540705029164,0.0
102,102,-0.10899629369507902,-0.1,1,358.0,921.0,1.0,241.0,1,0.5278111865023097,0.0
103,103,0.24835315826927884,0.2,0,413.0,723.0,0.0,434.0,1,0.7254859712605319,0.0
104,104,-0.043482929872991294,-0.0,1,285.0,927.0,1.0,478.0,1,0.738221944871691,0.0
105,105,0.03767352197268914,0.0,0,404.0,913.0,0.0,493.0,1,0.5340392042969304,0.0
106,106,-0.4745634638805598,-0.5,1,414.0,548.0,1.0,218.0,1,0.580227669685865,0.0
107,107,0.2199242613483121,0.2,0,276.0,635.0,0.0,369.0,1,0.23280698451336312,0.0
108,108,0.7147325647106715,0.7,0,250.0,504.0,0.0,176.0,1,0.7526613853070426,0.0
109,109,-0.33217410619446164,-0.3,1,312.0,760.0,1.0,288.0,1,0.7592139532130744,0.0
110,110,0.7710095704096707,0.8,0,366.0,528.0,0.0,186.0,1,0.7114028856418886,0.0
111,111,0.697137361668408,0.7,0,376.0,634.0,0.0,200.0,1,0.6645155309646901,0.0
112,112,0.7716418996354397,0.8,0,257.0,601.0,0.0,212.0,1,0.2769012499289272,0.0
113,113,-0.4336052589168098,-0.4,1,418.0,858.0,1.0,234.0,1,0.4384388421137838,0.0
114,114,0.17840925107527394,0.2,0,275.0,504.0,0.0,411.0,1,0.18191400646284117,0.0
115,115,-0.03509565128701553,-0.0,1,454.0,563.0,1.0,213.0,1,0.6887984203763573,0.0
116,116,-0.02672676567087584,-0.0,1,281.0,979.0,1.0,1590.0,1,0.8546203228533469,0.0
117,117,-0.235638564507465,-0.2,1,421.0,724.0,1.0,265.0,1,0.8113050904950285,0.0
118,118,0.9694343994290733,1.0,0,298.0,857.0,0.0,375.0,1,0.10012381331415887,0.0
119,119,-0.5226967143544854,-0.5,1,373.0,658.0,1.0,399.0,1,0.588725228999168,0.0
120,120,-0.9884183958996311,-1.0,1,397.0,911.0,1.0,192.0,1,0.6491952106256451,0.0
121,121,0.9689509631662359,1.0,0,360.0,687.0,0.0,273.0,1,0.48565741949510177,0.0
122,122,0.46913751515877644,0.5,0,275.0,768.0,0.0,417.0,1,0.09195356054487014,0.0
123,123,0.7728273780395223,0.8,0,466.0,586.0,0.0,268.0,1,0.30116229134260053,0.0
124,124,-0.7880777339074729,-0.8,1,446.0,534.0,1.0,290.0,1,0.2182564300894242,0.0
125,125,0.19557091442769337,0.2,0,448.0,534.0,0.0,438.0,1,0.05504083703810059,0.0
126,126,-0.47972594104971855,-0.5,1,472.0,841.0,1.0,247.0,1,0.8140267759895838,0.0
127,127,-0.966818347091972,-1.0,1,343.0,694.0,1.0,283.0,1,0.2578316177257042,0.0
128,128,-0.5595486201967168,-0.6,1,391.0,678.0,1.0,341.0,1,0.14603126170808967,0.0
129,129,-0.4678417098339529,-0.5,1,280.0,970.0,1.0,430.0,1,0.3658993764727261,0.0
130,130,0.45585695822299654,0.5,0,341.0,542.0,0.0,247.0,1,0.22279623417408967,0.0
131,131,0.2869209146620191,0.3,0,457.0,530.0,0.0,403.0,1,0.41508524674637215,0.0
132,132,0.7541028449764862,0.8,0,396.0,543.0,0.0,191.0,1,0.9586050008263323,0.0
133,133,0.6249886092568437,0.6,0,458.0,580.0,0.0,272.0,1,0.2945530449597662,0.0
134,134,-0.639325566919362,-0.6,1,276.0,773.0,1.0,241.0,1,0.40523161734622803,0.0
135,135,-0.36756419161231113,-0.4,1,371.0,707.0,1.0,212.0,1,0.9586681651621347,0.0
136,136,-0.4243425719524585,-0.4,1,353.0,638.0,1.0,449.0,1,0.027065126803848427,0.0
137,137,0.682426293206813,0.7,0,397.0,714.0,0.0,259.0,1,0.2551636446831467,0.0
138,138,0.5633513887148978,0.6,0,314.0,563.0,0.0,253.0,1,0.13497096399405828,0.0
139,139,0.0979134241044679,0.1,0,291.0,622.0,0.0,417.0,1,0.570642221120425,0.0
140,140,-0.5730387009871247,-0.6,1,321.0,846.0,1.0,333.0,1,0.11895413112210695,0.0
141,141,-0.8252774495558333,-0.8,1,269.0,604.0,1.0,307.0,1,0.17674758790623546,0.0
142,142,0.15041754426186849,0.2,0,421.0,951.0,0.0,388.0,1,0.6007159379050486,0.0
143,143,0.08910096360814412,0.1,0,312.0,529.0,0.0,259.0,1,0.6041051031348773,0.0
144,144,-0.000794584910187357,-0.0,1,346.0,535.0,1.0,1419.0,1,0.044384706507281546,0.0
145,145,-0.37395426188776804,-0.4,1,427.0,655.0,1.0,628.0,1,0.09895652636446128,0.0
146,146,0.5459880220034086,0.5,0,360.0,582.0,0.0,288.0,1,0.979015549573804,0.0
147,147,0.6471346568358012,0.6,0,431.0,636.0,0.0,183.0,1,0.5638959173060649,0.0
148,148,0.6171569924334177,0.6,0,499.0,626.0,0.0,185.0,1,0.602988547860667,0.0
149,149,-0.6531392388125818,-0.7,1,465.0,917.0,1.0,338.0,1,0.04798907898915761,0.0
150,150,-0.3306622931991501,-0.3,1,376.0,886.0,1.0,208.0,1,0.8330801954350452,0.0
151,151,-0.8290070303411674,-0.8,1,367.0,723.0,1.0,300.0,1,0.7015453036279957,0.0
152,152,-0.998651690626462,-1.0,1,354.0,623.0,1.0,333.0,1,0.035905087778934974,0.0
153,153,-0.487991540011244,-0.5,1,461.0,989.0,1.0,360.0,1,0.4080035514615701,0.0
154,154,0.9324960798684601,0.9,0,471.0,960.0,0.0,189.0,1,0.35553461157354405,0.0
155,155,0.314359867180972,0.3,0,370.0,566.0,0.0,334.0,1,0.7526566603283319,0.0
156,156,-0.6650029535048934,-0.7,1,250.0,929.0,1.0,161.0,1,0.8783293700183953,0.0
157,157,0.6729156620897776,0.7,0,406.0,689.0,0.0,135.0,1,0.8936020578114774,0.0
158,158,-0.39732138225145786,-0.4,1,353.0,508.0,1.0,279.0,1,0.8892345985654715,0.0
159,159,0.3753157017837516,0.4,0,443.0,895.0,0.0,292.0,1,0.3202797836004795,0.0
160,160,-0.38774927976791496,-0.4,1,444.0,747.0,1.0,259.0,1,0.822867402392464,0.0
161,161,0.9786639029073214,1.0,0,360.0,892.0,0.0,168.0,1,0.5447520337409334,0.0
162,162,0.71289041453348,0.7,0,463.0,558.0,0.0,319.0,1,0.39123762559897246,0.0
163,163,-0.5637409018212785,-0.6,1,456.0,681.0,1.0,283.0,1,0.7178329833039857,0.0
164,164,-0.25365607435803716,-0.3,1,322.0,606.0,1.0,332.0,1,0.7722872656461223,0.0
165,165,0.7334423705772022,0.7,0,283.0,640.0,0.0,147.0,1,0.5999617117619729,0.0
166,166,-0.9811314862241016,-1.0,1,422.0,735.0,1.0,193.0,1,0.676553559055458,0.0
167,167,0.80738225719555,0.8,0,298.0,602.0,0.0,300.0,1,0.13590723429766305,0.0
168,168,0.2746162144190831,0.3,0,451.0,574.0,0.0,245.0,1,0.5300856690877725,0.0
169,169,-0.8618712882642436,-0.9,1,409.0,805.0,1.0,336.0,1,0.3998971538398738,0.0
170,170,-0.025041399472240267,-0.0,1,407.0,543.0,1.0,730.0,1,0.05396628854555374,0.0
171,171,0.4382259880674153,0.4,0,386.0,990.0,0.0,284.0,1,0.5945898282646597,0.0
172,172,0.540310949044855,0.5,0,400.0,527.0,0.0,263.0,1,0.9916978709279289,0.0
173,173,-0.16370536896842247,-0.2,1,339.0,973.0,0.0,238.0,0,0.6375567518093538,0.0
174,174,-0.7285779014331766,-0.7,1,415.0,925.0,1.0,240.0,1,0.9220232883552736,0.0
175,175,-0.19887630729220684,-0.2,1,496.0,825.0,1.0,259.0,1,0.9866611054578758,0.0
176,176,-0.23015986241643227,-0.2,1,488.0,587.0,1.0,325.0,1,0.2860064839133062,0.0
177,177,-0.6737497058863631,-0.7,1,301.0,840.0,1.0,179.0,1,0.8316735736633082,0.0
178,178,-0.9855215813835572,-1.0,1,268.0,919.0,1.0,123.0,1,0.745414826403728,0.0
179,179,0.9509003343946216,1.0,0,433.0,796.0,0.0,181.0,1,0.20673601295349864,0.0
180,180,0.7085206974279736,0.7,0,308.0,779.0,0.0,303.0,1,0.5007919613978699,0.0
181,181,-0.410317241579661,-0.4,1,274.0,535.0,1.0,261.0,1,0.6783187071716014,0.0
182,182,0.6356580938428491,0.6,0,371.0,621.0,0.0,438.0,1,0.30194590135153887,0.0
183,183,0.27104177868203116,0.3,0,322.0,869.0,0.0,499.0,1,0.2746984317613921,0.0
184,184,0.8653699820756511,0.9,0,336.0,638.0,0.0,166.0,1,0.8607993192011556,0.0
185,185,0.06647893478290956,0.1,0,449.0,619.0,1.0,162.0,0,0.8507248696888079,0.0
186,186,0.26251113202356446,0.3,0,431.0,700.0,0.0,169.0,1,0.344958555781428,0.0
187,187,-0.026479113819016575,-0.0,1,400.0,946.0,0.0,704.0,0,0.1744159942800062,0.0
188,188,-0.45590613331047725,-0.5,1,310.0,769.0,1.0,501.0,1,0.07750407495599898,0.0
189,189,0.2532351535000794,0.3,0,338.0,718.0,0.0,374.0,1,0.28130777667444296,0.0
190,190,0.44972766236966155,0.4,0,415.0,782.0,0.0,383.0,1,0.7521689937331707,0.0
191,191,-0.395917771981686,-0.4,1,373.0,916.0,1.0,401.0,1,0.6259697571907756,0.0
192,192,-0.49779353245557245,-0.5,1,387.0,546.0,1.0,187.0,1,0.9644817803389126,0.0
193,193,0.5592516927361622,0.6,0,310.0,823.0,0.0,317.0,1,0.08369756036375509,0.0
194,194,-0.355469914797534,-0.4,1,485.0,795.0,1.0,590.0,1,0.1466795117105848,0.0
195,195,0.09892167113377748,0.1,0,447.0,785.0,1.0,748.0,0,0.8710579882894318,0.0
196,196,-0.7515391400951639,-0.8,1,451.0,759.0,1.0,200.0,1,0.7136712444977379,0.0
197,197,0.0608403952892278,0.1,0,441.0,531.0,0.0,618.0,1,0.4631340009218109,0.0
198,198,-0.679776187530454,-0.7,1,358.0,545.0,1.0,207.0,1,0.9529687244892552,0.0
199,199,0.3454913235987118,0.3,0,298.0,511.0,0.0,171.0,1,0.7977436747937694,0.0
200,200,-0.9154984126154351,-0.9,1,325.0,669.0,1.0,156.0,1,0.6448744111888295,0.0
201,201,0.6535159312341949,0.7,0,292.0,865.0,0.0,193.0,1,0.7455281303719038,0.0
202,202,-0.06903447471073143,-0.1,1,494.0,773.0,1.0,313.0,1,0.7584331219176936,0.0
203,203,-0.43654581575324936,-0.4,1,470.0,701.0,1.0,269.0,1,0.6515487187550628,0.0
204,204,-0.3975521827846624,-0.4,1,337.0,525.0,1.0,418.0,1,0.2021895271343841,0.0
205,205,-0.17993512929788014,-0.2,1,487.0,775.0,1.0,488.0,1,0.9552140407494752,0.0
206,206,0.9061677035395954,0.9,0,376.0,743.0,0.0,391.0,1,0.33107655047642703,0.0
207,207,-0.6950220929566577,-0.7,1,279.0,973.0,1.0,178.0,1,0.8472883972223038,0.0
208,208,-0.7787190691688235,-0.8,1,342.0,640.0,1.0,298.0,1,0.12672804816745054,0.0
209,209,0.9128641760268559,0.9,0,471.0,909.0,0.0,160.0,1,0.6531555611797287,0.0
210,210,-0.04963755030009853,-0.0,1,411.0,897.0,1.0,192.0,1,0.62491836496273,0.0
211,211,0.27982871374838325,0.3,0,302.0,954.0,0.0,304.0,1,0.3591825151074697,0.0
212,212,-0.875049740209288,-0.9,1,350.0,974.0,1.0,196.0,1,0.871060834573717,0.0
213,213,-0.601312468194251,-0.6,1,343.0,827.0,1.0,310.0,1,0.4521559351532569,0.0
214,214,-0.752044711800357,-0.8,1,391.0,766.0,1.0,223.0,1,0.7379573010704656,0.0
215,215,0.06007113808859543,0.1,0,273.0,753.0,0.0,814.0,1,0.04077314586617187,0.0
216,216,-0.2887369690071837,-0.3,1,381.0,792.0,1.0,227.0,1,0.537339324085885,0.0
217,217,0.6783716090719365,0.7,0,494.0,949.0,0.0,297.0,1,0.33139680113256087,0.0
218,218,-0.5175318574976544,-0.5,1,466.0,909.0,1.0,415.0,1,0.6824883782084382,0.0
219,219,-0.9234303906009762,-0.9,1,402.0,707.0,1.0,141.0,1,0.7364889296271502,0.0
220,220,0.6458315280007223,0.6,0,421.0,630.0,0.0,169.0,1,0.18398846159692261,0.0
221,221,0.9771597398565524,1.0,0,456.0,505.0,0.0,129.0,1,0.9616946418426363,0.0
222,222,-0.1607657857573117,-0.2,1,493.0,561.0,1.0,256.0,1,0.46150107953668307,0.0
223,223,-0.9253502187411564,-0.9,1,352.0,670.0,1.0,188.0,1,0.3313862362705916,0.0
224,224,0.2037762537765535,0.2,0,271.0,809.0,0.0,770.0,1,0.2685150517629711,0.0
225,225,-0.3185439853034784,-0.3,1,491.0,964.0,1.0,625.0,1,0.11169033042105059,0.0
226,226,-0.8672069198165255,-0.9,1,335.0,686.0,1.0,259.0,1,0.30132009100846036,0.0
227,227,0.984152667906149,1.0,0,315.0,662.0,0.0,233.0,1,0.29240921551774957,0.0
228,228,-0.839133713483295,-0.8,1,433.0,767.0,1.0,200.0,1,0.7595996072040112,0.0
229,229,-0.15872571726231,-0.2,1,302.0,756.0,1.0,252.0,1,0.8122941329795758,0.0
230,230,0.6683537499848036,0.7,0,348.0,761.0,0.0,201.0,1,0.8620003077190588,0.0
231,231,-0.9016955862757854,-0.9,1,260.0,984.0,1.0,186.0,1,0.6549014170785764,0.0
232,232,0.4595137481402094,0.5,0,378.0,800.0,0.0,332.0,1,0.8915663140091751,0.0
233,233,-0.6803611656179724,-0.7,1,496.0,595.0,1.0,299.0,1,0.017999992299642886,0.0
234,234,-0.6820557453609672,-0.7,1,261.0,720.0,1.0,299.0,1,0.05731842935405207,0.0
235,235,-0.12421198627767227,-0.1,1,444.0,934.0,1.0,442.0,1,0.6861723527168359,0.0
236,236,-0.4716951353666696,-0.5,1,298.0,741.0,1.0,371.0,1,0.7884992490099415,0.0
237,237,0.2522309268737548,0.3,0,481.0,960.0,0.0,469.0,1,0.37170358247037705,0.0
238,238,0.23066851629277418,0.2,0,468.0,706.0,0.0,416.0,1,0.9711154812024315,0.0
239,239,-0.3082928176556765,-0.3,1,477.0,693.0,1.0,390.0,1,0.04835893458654905,0.0
240,240,-0.48655339063821645,-0.5,1,269.0,869.0,1.0,262.0,1,0.15546120862577006,0.0
241,241,-0.8292739454362765,-0.8,1,433.0,689.0,1.0,488.0,1,0.13053527584973323,0.0
242,242,-0.10255198511124841,-0.1,1,431.0,978.0,1.0,1551.0,1,0.041604098315534355,0.0
243,243,0.6137332526805377,0.6,0,380.0,834.0,0.0,226.0,1,0.9390762775274499,0.0
244,244,-0.9452785497794807,-0.9,1,404.0,704.0,1.0,222.0,1,0.15778125853007796,0.0
245,245,-0.757953078802732,-0.8,1,276.0,623.0,1.0,361.0,1,0.11292377695389177,0.0
246,246,-0.5699326472183377,-0.6,1,313.0,580.0,1.0,297.0,1,0.31860106303531355,0.0
247,247,-0.5295976340913378,-0.5,1,429.0,998.0,1.0,223.0,1,0.8359909257180497,0.0
248,248,0.4959815281320856,0.5,0,301.0,678.0,0.0,161.0,1,0.2508245867569915,0.0
249,249,0.1316776410422582,0.1,0,303.0,521.0,0.0,796.0,1,0.40402150843733164,0.0
250,250,-0.9035896551950962,-0.9,1,449.0,705.0,1.0,196.0,1,0.49173128645500686,0.0
251,251,0.3634513567989248,0.4,0,424.0,935.0,0.0,681.0,1,0.23877001014194243,0.0
252,252,0.6190458998530732,0.6,0,295.0,625.0,0.0,320.0,1,0.3456420784038332,0.0
253,253,0.6223296450873168,0.6,0,397.0,645.0,0.0,208.0,1,0.3401779368017157,0.0
254,254,-0.8461460555631029,-0.8,1,399.0,946.0,1.0,415.0,1,0.09969075750287659,0.0
255,255,-0.3291434190413023,-0.3,1,308.0,962.0,1.0,380.0,1,0.19918407916636072,0.0
256,256,-0.6546070256460046,-0.7,1,479.0,969.0,1.0,312.0,1,0.309102993367506,0.0
257,257,-0.06283168231939218,-0.1,1,349.0,943.0,1.0,1158.0,1,0.06076755279539603,0.0
258,258,0.7565358962945794,0.8,0,342.0,899.0,0.0,219.0,1,0.5500349876688898,0.0
259,259,-0.7844960447644744,-0.8,1,470.0,655.0,1.0,315.0,1,0.3661103202311258,0.0
260,260,0.4154113154153163,0.4,0,395.0,904.0,0.0,291.0,1,0.05020277374381832,0.0
261,261,-0.5647294361096589,-0.6,1,463.0,506.0,1.0,201.0,1,0.9563450888701008,0.0
262,262,0.6189601241574825,0.6,0,459.0,614.0,0.0,397.0,1,0.8593977775535488,0.0
263,263,-0.7385555116086071,-0.7,1,481.0,554.0,1.0,215.0,1,0.6190910122792707,0.0
264,264,0.6330302105510661,0.6,0,389.0,763.0,0.0,308.0,1,0.376168722315283,0.0
265,265,-0.9761274246195577,-1.0,1,379.0,771.0,1.0,200.0,1,0.5569613622981566,0.0
266,266,-0.771282812193933,-0.8,1,348.0,584.0,1.0,208.0,1,0.9630562438456596,0.0
267,267,0.34494372390444283,0.3,0,260.0,747.0,0.0,153.0,1,0.7124006763623236,0.0
268,268,-0.20102081434664099,-0.2,1,364.0,728.0,1.0,1278.0,1,0.12409377916935604,0.0
269,269,0.8778167411720872,0.9,0,442.0,731.0,0.0,337.0,1,0.18190464802635498,0.0
270,270,0.23282603125579637,0.2,0,433.0,778.0,0.0,1739.0,1,0.16417642429965484,0.0
271,271,0.0587256742624247,0.1,0,363.0,529.0,0.0,428.0,1,0.8046923341593554,0.0
272,272,-0.6292190726120572,-0.6,1,336.0,707.0,1.0,207.0,1,0.9804042024289638,0.0
