,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
0,0,0.7082616276559246,0.7,0,254.0,825.0,0.0,381.0,1,0.38350498098049873,0.0
1,1,-0.1509589222990837,-0.2,1,401.0,632.0,1.0,817.0,1,0.5487252002263412,0.0
2,2,0.7758847620810567,0.8,0,263.0,551.0,0.0,-274.0,1,0.5968868921823127,0.0
3,3,-0.5697173481720375,-0.6,1,412.0,986.0,1.0,162.0,1,0.4857315611319833,0.0
4,4,-0.9606990627489032,-1.0,1,269.0,676.0,1.0,105.0,1,0.44390195373542357,0.0
5,5,-0.43614758867570735,-0.4,1,354.0,706.0,1.0,3940.0,1,0.31399486717252184,0.0
6,6,-0.1422112592620619,-0.1,1,299.0,632.0,1.0,129.0,1,0.5508368902574179,0.0
7,7,-0.8289012838724539,-0.8,1,344.0,953.0,0.0,-757.0,0,0.5754371430812172,0.0
8,8,-0.6011913892872607,-0.6,1,449.0,848.0,0.0,-607.0,0,0.5743591667125922,0.0
9,9,0.79966506314803,0.8,0,325.0,620.0,0.0,265.0,1,0.5414857043772104,0.0
10,10,-0.8658985619815021,-0.9,1,323.0,710.0,1.0,187.0,1,0.36780677126738875,0.0
11,11,-0.03699337685559212,-0.0,1,261.0,924.0,0.0,465.0,0,0.5234695434714542,0.0
12,12,-0.844331971803951,-0.8,1,379.0,901.0,1.0,60.0,1,0.5165456493550332,0.0
13,13,-0.761517765174409,-0.8,1,263.0,529.0,1.0,88.0,1,0.510167404688993,0.0
14,14,0.911869264791336,0.9,0,396.0,915.0,0.0,189.0,1,0.5676809201190938,0.0
15,15,0.8407834292088971,0.8,0,366.0,687.0,0.0,-403.0,1,0.5370488054245748,0.0
16,16,0.5238420236664347,0.5,0,357.0,756.0,0.0,297.0,1,0.4091779048795118,0.0
17,17,-0.6385675545976957,-0.6,1,491.0,830.0,1.0,49.0,1,0.5319102121969392,0.0
18,18,0.06339064404100392,0.1,0,347.0,918.0,1.0,-685.0,0,0.5578675392457443,0.0
19,19,-0.32784149197794443,-0.3,1,309.0,726.0,1.0,-865.0,1,0.5799422863390045,0.0
20,20,0.6170375195297124,0.6,0,363.0,893.0,0.0,164.0,1,0.4744489562790176,0.0
21,21,-0.2650676757629957,-0.3,1,321.0,636.0,1.0,4043.0,1,0.3702068982282487,0.0
22,22,0.41921643886627846,0.4,0,476.0,795.0,1.0,-531.0,0,0.5018320995473802,0.0
23,23,-0.6683177811373209,-0.7,1,316.0,820.0,1.0,1414.0,1,0.3432427575341331,0.0
24,24,0.8212693595054052,0.8,0,280.0,866.0,0.0,314.0,1,0.3850941379176765,0.0
25,25,0.8892973965449305,0.9,0,376.0,680.0,1.0,-366.0,0,0.4689217008173362,0.0
26,26,-0.5528048314936527,-0.6,1,337.0,728.0,1.0,295.0,1,0.4259088157299084,0.0
27,27,0.5552016074255532,0.6,0,395.0,851.0,0.0,604.0,1,0.3911975331886163,0.0
28,28,-0.6953368681437009,-0.7,1,328.0,603.0,1.0,879.0,1,0.34236258339487635,0.0
29,29,0.4609295356996721,0.5,0,452.0,869.0,0.0,1339.0,1,0.34349697338422314,0.0
30,30,-0.839945386442086,-0.8,1,270.0,541.0,1.0,299.0,1,0.4336150874858594,0.0
31,31,-0.4544428517188557,-0.5,1,276.0,954.0,1.0,410.0,1,0.380347751873711,0.0
32,32,-0.8370080496526942,-0.8,1,484.0,653.0,1.0,-857.0,1,0.5953848207109713,0.0
33,33,0.6969135463698368,0.7,0,302.0,529.0,0.0,239.0,1,0.46839420382514185,0.0
34,34,0.5107713841187049,0.5,0,332.0,887.0,1.0,-729.0,0,0.566143641515421,0.0
35,35,-0.6823235115952826,-0.7,1,459.0,855.0,1.0,26.0,1,0.5678912518010091,0.0
36,36,0.9967008708149137,1.0,0,478.0,700.0,0.0,1102.0,1,0.3005323474242156,0.0
37,37,-0.6523185877143287,-0.7,1,408.0,714.0,1.0,1088.0,1,0.34211852224717537,0.0
38,38,0.8466992513312896,0.8,0,463.0,916.0,0.0,261.0,1,0.35905042778413343,0.0
39,39,-0.39626840987902123,-0.4,1,420.0,697.0,1.0,183.0,1,0.3838587446209609,0.0
40,40,-0.29285097103185764,-0.3,1,333.0,976.0,1.0,-319.0,1,0.5196846750278503,0.0
41,41,-0.7253112264623025,-0.7,1,255.0,764.0,1.0,-39.0,1,0.5225280261003411,0.0
42,42,0.12495089149719374,0.1,0,297.0,734.0,1.0,-351.0,0,0.5499511883166076,0.0
43,43,-0.030247498104343462,-0.0,1,271.0,781.0,0.0,298.0,0,0.42240566286711045,0.0
44,44,-0.5340582925633539,-0.5,1,436.0,838.0,1.0,-884.0,1,0.5053527580955176,0.0
45,45,0.47163485544203354,0.5,0,310.0,773.0,1.0,-513.0,0,0.5230207322047644,0.0
46,46,0.9661081373473919,1.0,0,262.0,712.0,0.0,186.0,1,0.33037733518017937,0.0
47,47,-0.03852301944798553,-0.0,1,481.0,733.0,0.0,-1054.0,0,0.57124481623345,0.0
48,48,-0.9406059811302632,-0.9,1,309.0,967.0,1.0,-1116.0,1,0.5603580919912021,0.0
49,49,-0.33748539885624407,-0.3,1,387.0,503.0,1.0,-700.0,1,0.5447190331299846,0.0
50,50,0.984047238434002,1.0,0,268.0,536.0,0.0,86.0,1,0.5759189265509564,0.0
51,51,0.6226216976016647,0.6,0,492.0,818.0,0.0,-150.0,1,0.48984639737441804,0.0
52,52,0.21268937838111612,0.2,0,425.0,701.0,0.0,1064.0,1,0.3976379799100217,0.0
53,53,0.700398513426107,0.7,0,342.0,777.0,1.0,-839.0,0,0.5645171474617421,0.0
54,54,-0.7975646010619888,-0.8,1,430.0,876.0,1.0,194.0,1,0.33791153637759674,0.0
55,55,-0.3344215368045209,-0.3,1,261.0,974.0,1.0,-1015.0,1,0.5540486345989528,0.0
56,56,-0.9275207045618745,-0.9,1,357.0,898.0,1.0,105.0,1,0.39378519050587124,0.0
57,57,0.23768812085005164,0.2,0,429.0,628.0,0.0,2483.0,1,0.3760952566040311,0.0
58,58,0.25457291083004874,0.3,0,263.0,612.0,0.0,135.0,1,0.4722322988730232,0.0
59,59,-0.21478959974050493,-0.2,1,387.0,661.0,1.0,942.0,1,0.47897850963617006,0.0
60,60,0.3174775352821875,0.3,0,457.0,710.0,0.0,853.0,1,0.4173675156043917,0.0
61,61,0.19745522611305977,0.2,0,353.0,507.0,1.0,-440.0,0,0.5939836770386776,0.0
62,62,-0.8278207676165621,-0.8,1,452.0,506.0,1.0,182.0,1,0.3745636250817882,0.0
63,63,0.847912864895146,0.8,0,460.0,754.0,1.0,-444.0,0,0.5830722163341764,0.0
64,64,-0.8494326911552221,-0.8,1,445.0,901.0,1.0,-1276.0,1,0.5772064259933267,0.0
65,65,0.3076945828160982,0.3,0,331.0,899.0,0.0,3470.0,1,0.3549687300050027,0.0
66,66,-0.9695416552509124,-1.0,1,316.0,671.0,1.0,273.0,1,0.49225169673336727,0.0
67,67,-0.028320660109516727,-0.0,1,465.0,964.0,0.0,3571.0,0,0.4336294200302947,0.0
68,68,0.6071057611826867,0.6,0,263.0,572.0,0.0,255.0,1,0.42531912165348396,0.0
69,69,0.36430861512023527,0.4,0,457.0,986.0,0.0,317.0,1,0.56852058835685,0.0
70,70,0.20599179501828524,0.2,0,321.0,696.0,0.0,3983.0,1,0.36292647852061816,0.0
71,71,0.8274815823209467,0.8,0,400.0,901.0,0.0,119.0,1,0.38132259297465293,0.0
72,72,-0.8238277462813959,-0.8,1,392.0,665.0,1.0,533.0,1,0.347447518092343,0.0
73,73,0.8805203425799246,0.9,0,297.0,658.0,0.0,335.0,1,0.3398280647533027,0.0
74,74,-0.46903748143905344,-0.5,1,278.0,547.0,1.0,4175.0,1,0.3484555788925048,0.0
75,75,-0.3827828042350292,-0.4,1,387.0,611.0,1.0,22.0,1,0.5087177664217679,0.0
76,76,0.5696500886753091,0.6,0,290.0,657.0,0.0,203.0,1,0.45353827599230345,0.0
77,77,-0.770793509621118,-0.8,1,321.0,929.0,1.0,1020.0,1,0.3056779327030333,0.0
78,78,-0.6428695711591343,-0.6,1,256.0,847.0,1.0,1387.0,1,0.3327480320500631,0.0
79,79,-0.9210093308407472,-0.9,1,310.0,681.0,1.0,169.0,1,0.37019062219317234,0.0
80,80,-0.5464867069695734,-0.5,1,493.0,554.0,1.0,3953.0,1,0.3029432382023927,0.0
81,81,-0.1515465988682967,-0.2,1,453.0,840.0,1.0,3707.0,1,0.30771486886386235,0.0
82,82,-0.7449161166538258,-0.7,1,260.0,918.0,1.0,32.0,1,0.48403607815449967,0.0
83,83,-0.14755055230744452,-0.1,1,405.0,904.0,1.0,3691.0,1,0.34375915710175986,0.0
84,84,-0.766928148629636,-0.8,1,282.0,546.0,1.0,142.0,1,0.5190224137578501,0.0
85,85,0.4908645307519599,0.5,0,330.0,765.0,0.0,95.0,1,0.4673709753194902,0.0
86,86,0.6105262852538571,0.6,0,430.0,569.0,0.0,-799.0,1,0.5823515176267249,0.0
87,87,0.2729416261022881,0.3,0,388.0,984.0,0.0,3628.0,1,0.3916023383715434,0.0
88,88,-0.5672021311268998,-0.6,1,356.0,835.0,1.0,559.0,1,0.3273526440916545,0.0
89,89,0.3507884982767484,0.4,0,295.0,904.0,0.0,-169.0,1,0.4893781572255606,0.0
90,90,-0.08045198834190814,-0.1,1,417.0,837.0,1.0,-414.0,1,0.4227133366531834,0.0
91,91,0.24466996296283394,0.2,0,450.0,678.0,0.0,402.0,1,0.45991880649720396,0.0
92,92,0.5416910380856399,0.5,0,472.0,696.0,0.0,2282.0,1,0.33471188092367216,0.0
93,93,-0.6980526788864143,-0.7,1,479.0,597.0,0.0,-876.0,0,0.5184169771494147,0.0
94,94,0.31967828707352575,0.3,0,471.0,695.0,0.0,-416.0,1,0.5703468338495228,0.0
95,95,0.2001562907178771,0.2,0,292.0,770.0,0.0,1198.0,1,0.3916878375342761,0.0
96,96,-0.6297986652152783,-0.6,1,375.0,565.0,1.0,-170.0,1,0.49440519939457506,0.0
97,97,-0.8356130661046048,-0.8,1,416.0,518.0,1.0,166.0,1,0.44346194465280353,0.0
98,98,-0.2339648010925448,-0.2,1,398.0,558.0,1.0,2064.0,1,0.4252287910802416,0.0
99,99,0.10559906605968661,0.1,0,344.0,913.0,1.0,3743.0,0,0.3142417690887672,0.0
100,100,-0.7890593623662987,-0.8,1,334.0,880.0,1.0,416.0,1,0.35329157830086444,0.0
101,101,0.06680518296242788,0.1,0,286.0,836.0,0.0,3878.0,1,0.31744121013631943,0.0
102,102,0.06688577481627456,0.1,0,480.0,861.0,0.0,2549.0,1,0.5279464880894839,0.0
103,103,0.13196592868263202,0.1,0,480.0,737.0,0.0,3783.0,1,0.3027359817846086,0.0
104,104,-0.9202622382489016,-0.9,1,389.0,604.0,1.0,-313.0,1,0.5646282887167509,0.0
105,105,-0.9443887051608755,-0.9,1,421.0,708.0,1.0,301.0,1,0.34861766372194325,0.0
106,106,-0.6081591941441069,-0.6,1,459.0,526.0,1.0,495.0,1,0.382559769783361,0.0
107,107,0.20746108053183976,0.2,0,272.0,851.0,0.0,157.0,1,0.40190829401124134,0.0
108,108,0.5031603247319116,0.5,0,373.0,513.0,0.0,284.0,1,0.4158015739480218,0.0
109,109,0.24658682428045098,0.2,0,286.0,656.0,0.0,1008.0,1,0.46465463126758566,0.0
110,110,-0.7936131172886689,-0.8,1,384.0,548.0,1.0,268.0,1,0.4252221862372411,0.0
111,111,-0.971099463057326,-1.0,1,407.0,780.0,1.0,-757.0,1,0.5318814183940973,0.0
112,112,-0.36100288105336387,-0.4,1,418.0,926.0,1.0,196.0,1,0.5541827415875691,0.0
113,113,-0.6185446926677611,-0.6,1,393.0,753.0,1.0,174.0,1,0.35340769448655074,0.0
114,114,-0.5287736447852374,-0.5,1,270.0,772.0,1.0,-582.0,1,0.568687517324046,0.0
115,115,0.9146780742949321,0.9,0,388.0,882.0,0.0,-510.0,1,0.5049933252774675,0.0
116,116,-0.7477672779192477,-0.7,1,272.0,869.0,1.0,309.0,1,0.33630622975958147,0.0
117,117,-0.6325981439676449,-0.6,1,478.0,939.0,1.0,233.0,1,0.3559850273029679,0.0
118,118,0.13172077677554084,0.1,0,422.0,554.0,1.0,4024.0,0,0.3065540431244681,0.0
119,119,-0.7470330484978909,-0.7,1,416.0,605.0,1.0,39.0,1,0.5095082827768656,0.0
120,120,-0.13378762793184396,-0.1,1,465.0,520.0,1.0,-135.0,1,0.46766920920650956,0.0
121,121,-0.1987836488978112,-0.2,1,474.0,798.0,1.0,3728.0,1,0.3055232013250579,0.0
122,122,0.9986367562589864,1.0,0,285.0,812.0,0.0,283.0,1,0.3504667529625369,0.0
123,123,0.7761470029904052,0.8,0,460.0,809.0,0.0,181.0,1,0.3768186172133173,0.0
124,124,0.44076902063244994,0.4,0,334.0,861.0,0.0,-995.0,1,0.5595516100926221,0.0
125,125,-0.6198346023782018,-0.6,1,299.0,864.0,1.0,657.0,1,0.4726397811776235,0.0
126,126,0.18669193379743554,0.2,0,409.0,914.0,1.0,-1053.0,0,0.5640345326476204,0.0
127,127,0.1936103501490034,0.2,0,375.0,514.0,0.0,-539.0,1,0.5339111861455769,0.0
128,128,-0.7813414789295283,-0.8,1,324.0,540.0,1.0,1596.0,1,0.30374520911029734,0.0
129,129,-0.6036863077220109,-0.6,1,387.0,588.0,1.0,3535.0,1,0.3283292057064866,0.0
130,130,0.9314884786416691,0.9,0,454.0,768.0,0.0,168.0,1,0.53250090275344,0.0
131,131,0.7865838233664946,0.8,0,310.0,963.0,0.0,1297.0,1,0.31530595735135875,0.0
132,132,0.21011449972333152,0.2,0,453.0,845.0,0.0,3702.0,1,0.363568758862129,0.0
133,133,0.13542519782520213,0.1,0,419.0,956.0,0.0,2185.0,1,0.45128418517416247,0.0
134,134,0.4338917436716565,0.4,0,333.0,780.0,1.0,-613.0,0,0.5640160052148417,0.0
135,135,0.15141871709295707,0.2,0,423.0,759.0,0.0,2098.0,1,0.4053506066373732,0.0
136,136,-0.22928867540796904,-0.2,1,375.0,533.0,1.0,82.0,1,0.5298198673182983,0.0
137,137,0.647955373283251,0.6,0,482.0,768.0,0.0,70.0,1,0.4542793397070605,0.0
138,138,-0.7095722571825,-0.7,1,286.0,896.0,1.0,-742.0,1,0.45973737368962414,0.0
139,139,0.6546500328402376,0.7,0,446.0,606.0,1.0,-682.0,0,0.5376527169644343,0.0
140,140,0.6643597914236079,0.7,0,309.0,893.0,0.0,3798.0,1,0.31232874159250124,0.0
141,141,-0.5533896411661658,-0.6,1,367.0,904.0,1.0,839.0,1,0.33679244191056856,0.0
142,142,0.22370010432273868,0.2,0,380.0,606.0,0.0,-816.0,1,0.5659919296940592,0.0
143,143,0.8881840603581965,0.9,0,343.0,582.0,0.0,-435.0,1,0.5672514408470909,0.0
144,144,0.47115706794996903,0.5,0,430.0,920.0,0.0,390.0,1,0.40402264349464806,0.0
145,145,-0.6702940219170352,-0.7,1,273.0,558.0,1.0,179.0,1,0.547698660706263,0.0
146,146,-0.7200497542200692,-0.7,1,497.0,807.0,1.0,156.0,1,0.37285777558725375,0.0
147,147,-0.8617011405439137,-0.9,1,278.0,886.0,1.0,286.0,1,0.3236049074585359,0.0
148,148,0.36932094689616335,0.4,0,331.0,991.0,1.0,-952.0,0,0.566967109942693,0.0
149,149,-0.6997585033859743,-0.7,1,331.0,999.0,0.0,-520.0,0,0.5476638303588106,0.0
150,150,-0.5592653641797989,-0.6,1,293.0,559.0,1.0,648.0,1,0.31522518158004176,0.0
151,151,0.33650829773890534,0.3,0,321.0,942.0,1.0,-1013.0,0,0.5462539620167742,0.0
152,152,-0.10377202407878938,-0.1,1,435.0,923.0,1.0,3642.0,1,0.4122276245668576,0.0
153,153,0.8687841599529784,0.9,0,416.0,848.0,0.0,256.0,1,0.4407208461815871,0.0
154,154,-0.9242518087238656,-0.9,1,400.0,785.0,1.0,235.0,1,0.3360855807569058,0.0
155,155,-0.4307549063907756,-0.4,1,457.0,915.0,1.0,1668.0,1,0.35861909171491513,0.0
156,156,0.05304586882838147,0.1,0,368.0,928.0,0.0,-1186.0,1,0.55707638010756,0.0
157,157,-0.09485447425705673,-0.1,1,363.0,589.0,1.0,4048.0,1,0.3361230480251017,0.0
158,158,0.11684137539016515,0.1,0,376.0,586.0,1.0,-272.0,0,0.5083750828937711,0.0
159,159,-0.2880055391962524,-0.3,1,497.0,803.0,1.0,1070.0,1,0.43530458041123465,0.0
160,160,-0.7967501392252343,-0.8,1,389.0,928.0,1.0,113.0,1,0.45261446135985295,0.0
161,161,-0.30739190627354707,-0.3,1,302.0,839.0,0.0,-601.0,0,0.5219980410252258,0.0
162,162,-0.4479868420671145,-0.4,1,268.0,777.0,1.0,595.0,1,0.374177065990273,0.0
163,163,0.9741506339731805,1.0,0,362.0,898.0,0.0,140.0,1,0.371697784722606,0.0
164,164,0.6208780404104448,0.6,0,383.0,922.0,0.0,265.0,1,0.39128136998322083,0.0
165,165,0.2342150623730037,0.2,0,266.0,727.0,0.0,427.0,1,0.4685732951068971,0.0
166,166,0.20002826154482078,0.2,0,260.0,567.0,0.0,443.0,1,0.498101682214,0.0
167,167,0.8995529346932123,0.9,0,490.0,827.0,0.0,173.0,1,0.41420816848084796,0.0
168,168,0.5484475467035057,0.5,0,350.0,587.0,0.0,133.0,1,0.5918046672270509,0.0
169,169,0.3184375213153663,0.3,0,288.0,541.0,0.0,421.0,1,0.40257888133365394,0.0
170,170,-0.6928861657201184,-0.7,1,445.0,731.0,1.0,1044.0,1,0.3782649180709142,0.0
171,171,0.12214151833791465,0.1,0,493.0,541.0,0.0,3966.0,1,0.3802997026109196,0.0
172,172,-0.5333229001728801,-0.5,1,422.0,800.0,1.0,2048.0,1,0.33123246289476516,0.0
173,173,-0.9877862705716229,-1.0,1,351.0,971.0,1.0,28.0,1,0.43257979658779844,0.0
174,174,0.2402670864555949,0.2,0,444.0,630.0,1.0,66.0,0,0.5635141595630724,0.0
175,175,0.8731556698149758,0.9,0,265.0,633.0,1.0,-768.0,0,0.55115446140268,0.0
176,176,-0.4714266556699085,-0.5,1,463.0,701.0,1.0,-384.0,1,0.4822810147301081,0.0
177,177,-0.24309782429514804,-0.2,1,314.0,719.0,1.0,3967.0,1,0.336018850960121,0.0
178,178,0.5860693639126429,0.6,0,267.0,945.0,0.0,1178.0,1,0.3735176355747695,0.0
179,179,-0.06663175258188136,-0.1,1,454.0,570.0,1.0,1746.0,1,0.4014089066134963,0.0
180,180,0.20875477272934195,0.2,0,369.0,850.0,0.0,1381.0,1,0.5136869931852489,0.0
181,181,-0.35500818857778604,-0.4,1,388.0,608.0,1.0,304.0,1,0.5200374761870354,0.0
182,182,0.3760211936886604,0.4,0,470.0,696.0,0.0,3834.0,1,0.33892382600791104,0.0
183,183,0.2640050530760789,0.3,0,421.0,785.0,0.0,284.0,1,0.4490721574085492,0.0
184,184,-0.6463548965490438,-0.6,1,273.0,733.0,1.0,1564.0,1,0.36883642476148626,0.0
185,185,0.46614017048756873,0.5,0,253.0,730.0,1.0,-103.0,0,0.47792874753611964,0.0
186,186,-0.6238899189606666,-0.6,1,433.0,599.0,1.0,8.0,1,0.425516484036222,0.0
187,187,-0.9752518956451708,-1.0,1,393.0,563.0,1.0,114.0,1,0.38413659921464416,0.0
188,188,-0.04944932432213189,-0.0,1,279.0,672.0,0.0,-841.0,0,0.5918215493770862,0.0
189,189,-0.06597197290632151,-0.1,1,448.0,935.0,1.0,3617.0,1,0.3904941354561938,0.0
190,190,0.2257497837970548,0.2,0,344.0,638.0,0.0,4018.0,1,0.3001432273358271,0.0
191,191,0.25698268028885396,0.3,0,440.0,679.0,0.0,-709.0,1,0.44717792722365124,0.0
192,192,0.9125805320696234,0.9,0,331.0,851.0,0.0,128.0,1,0.4141262098679944,0.0
193,193,-0.0916818083036639,-0.1,1,315.0,658.0,1.0,4027.0,1,0.413362117734734,0.0
194,194,0.9790307225927373,1.0,0,394.0,715.0,0.0,221.0,1,0.4815237004349102,0.0
195,195,-0.9433993880741169,-0.9,1,498.0,842.0,1.0,410.0,1,0.309758560924137,0.0
196,196,0.1128508566575861,0.1,0,258.0,524.0,0.0,488.0,1,0.4988866834355995,0.0
197,197,-0.48057516650215604,-0.5,1,329.0,904.0,1.0,3767.0,1,0.31044029948760477,0.0
198,198,0.11184540976240642,0.1,0,388.0,805.0,1.0,467.0,0,0.509913981498198,0.0
199,199,0.4188749895711865,0.4,0,318.0,971.0,0.0,1881.0,1,0.38797145874192895,0.0
200,200,-0.9647380750173487,-1.0,1,454.0,541.0,1.0,165.0,1,0.3920882485414173,0.0
201,201,-0.11997828840733749,-0.1,1,435.0,807.0,1.0,768.0,1,0.4641725571559556,0.0
202,202,0.2055237528977243,0.2,0,273.0,804.0,0.0,-427.0,1,0.49399411228538875,0.0
203,203,0.45393105846348436,0.5,0,435.0,644.0,0.0,491.0,1,0.591749019539511,0.0
204,204,-0.2512113370944469,-0.3,1,349.0,546.0,1.0,4105.0,1,0.3542741572085851,0.0
205,205,-0.5331360568043171,-0.5,1,318.0,579.0,0.0,-677.0,0,0.5924613319205063,0.0
206,206,-0.5409189644598122,-0.5,1,467.0,815.0,1.0,488.0,1,0.4375087099285164,0.0
207,207,-0.20434060099037898,-0.2,1,265.0,852.0,0.0,-427.0,0,0.49128849460212665,0.0
208,208,0.8392970613652797,0.8,0,441.0,632.0,0.0,227.0,1,0.4632499883666662,0.0
209,209,0.37141084970563587,0.4,0,462.0,813.0,0.0,355.0,1,0.4888510304661374,0.0
210,210,0.2407435454787843,0.2,0,282.0,747.0,1.0,-889.0,0,0.5866966519697707,0.0
211,211,0.5132294440309904,0.5,0,401.0,640.0,0.0,849.0,1,0.3516407463425536,0.0
212,212,-0.8681546077518585,-0.9,1,294.0,872.0,0.0,-486.0,0,0.4314694576687083,0.0
213,213,0.45680315063093446,0.5,0,444.0,758.0,0.0,8.0,1,0.5580366389856033,0.0
214,214,-0.5371627694052774,-0.5,1,475.0,581.0,1.0,34.0,1,0.5220090720649823,0.0
215,215,0.9481816993614505,0.9,0,379.0,744.0,0.0,227.0,1,0.40293343935375703,0.0
216,216,0.0981587190809281,0.1,0,497.0,622.0,1.0,3881.0,0,0.34433803756578074,0.0
217,217,0.3938088927587524,0.4,0,431.0,908.0,0.0,351.0,1,0.5881246379733626,0.0
218,218,-0.8816341215866035,-0.9,1,353.0,673.0,1.0,414.0,1,0.31895147725706213,0.0
219,219,0.1253093880827345,0.1,0,402.0,594.0,0.0,4004.0,1,0.34619335684393004,0.0
220,220,0.39734387409626604,0.4,0,437.0,925.0,0.0,788.0,1,0.4296090010942965,0.0
221,221,0.5574623325047652,0.6,0,297.0,719.0,0.0,364.0,1,0.5090556451101935,0.0
222,222,0.09167125671441068,0.1,0,306.0,736.0,0.0,-482.0,1,0.5467756303403429,0.0
223,223,-0.942414518616735,-0.9,1,340.0,587.0,1.0,153.0,1,0.3855739532591772,0.0
224,224,-0.07974188803861737,-0.1,1,465.0,790.0,1.0,3305.0,1,0.45837409726279144,0.0
225,225,-0.3194159427512011,-0.3,1,494.0,821.0,1.0,-565.0,1,0.45605707388895106,0.0
226,226,0.45163326672699644,0.5,0,472.0,873.0,0.0,3655.0,1,0.31572985382071483,0.0
227,227,-0.7450469717168271,-0.7,1,451.0,926.0,1.0,283.0,1,0.3511249870614744,0.0
228,228,0.6097749887008712,0.6,0,350.0,769.0,0.0,2681.0,1,0.3117176383369364,0.0
229,229,-0.8281883164764696,-0.8,1,416.0,978.0,1.0,156.0,1,0.3978102235359561,0.0
230,230,-0.6413690179341482,-0.6,1,296.0,543.0,1.0,951.0,1,0.34373301982589444,0.0
231,231,0.053029621601585086,0.1,0,465.0,682.0,0.0,3853.0,1,0.34503898551959444,0.0
232,232,0.6696819202651711,0.7,0,334.0,970.0,0.0,356.0,1,0.4736413555909318,0.0
233,233,-0.29234389298088237,-0.3,1,257.0,674.0,1.0,-131.0,1,0.4649884504671986,0.0
234,234,0.4986613618471061,0.5,0,404.0,671.0,0.0,165.0,1,0.467116282282615,0.0
235,235,0.6491198971776724,0.6,0,382.0,952.0,1.0,-654.0,0,0.4284490835842706,0.0
236,236,-0.6402915572956034,-0.6,1,377.0,859.0,1.0,3764.0,1,0.3084465661568105,0.0
237,237,0.8597740400438996,0.9,0,285.0,622.0,0.0,2313.0,1,0.3169275799715981,0.0
238,238,-0.7472000945493564,-0.7,1,474.0,785.0,1.0,141.0,1,0.5284828138706121,0.0
239,239,-0.983258760459041,-1.0,1,266.0,917.0,1.0,37.0,1,0.5363046214839635,0.0
240,240,0.8535358652231595,0.9,0,436.0,676.0,1.0,-802.0,0,0.5572766295866411,0.0
241,241,-0.01576318868542681,-0.0,1,341.0,844.0,1.0,5.0,1,0.5142613875042827,0.0
242,242,-0.2100759729074062,-0.2,1,499.0,803.0,0.0,-1012.0,0,0.529445413745568,0.0
243,243,0.13055463714544913,0.1,0,367.0,645.0,1.0,-362.0,0,0.47578528811026777,0.0
244,244,-0.8651556730347281,-0.9,1,400.0,885.0,0.0,-905.0,0,0.5641717357750531,0.0
245,245,-0.8553646651909135,-0.9,1,432.0,833.0,1.0,-1035.0,1,0.539253636663257,0.0
246,246,0.789774431676213,0.8,0,308.0,883.0,0.0,299.0,1,0.41174475814086575,0.0
247,247,0.0032021676880396033,0.0,0,459.0,854.0,1.0,-1093.0,0,0.5052402652030218,0.0
248,248,-0.920420711004643,-0.9,1,460.0,695.0,1.0,-85.0,1,0.4956224614302366,0.0
249,249,0.7520185811418953,0.8,0,348.0,699.0,0.0,323.0,1,0.40159588837777954,0.0
250,250,-0.4016897513436719,-0.4,1,334.0,847.0,1.0,169.0,1,0.5329139609105229,0.0
251,251,-0.6837417764268223,-0.7,1,476.0,634.0,0.0,-590.0,0,0.45174261298881335,0.0
252,252,-0.2680559997037919,-0.3,1,285.0,666.0,1.0,1849.0,1,0.4454623198556928,0.0
253,253,-0.10146533131725377,-0.1,1,357.0,606.0,0.0,397.0,0,0.48806555733317414,0.0
254,254,0.8563219155385238,0.9,0,445.0,907.0,0.0,118.0,1,0.4649997006351364,0.0
255,255,0.05964564234997294,0.1,0,492.0,736.0,0.0,-458.0,1,0.5824445127226675,0.0
256,256,0.2976112583678514,0.3,0,270.0,909.0,0.0,191.0,1,0.5170150689721738,0.0
257,257,-0.07966212163597763,-0.1,1,355.0,822.0,1.0,3823.0,1,0.31673999918969703,0.0
258,258,-0.5870946666005676,-0.6,1,368.0,932.0,1.0,-860.0,1,0.5766668921661251,0.0
259,259,0.11046966263488689,0.1,0,370.0,851.0,0.0,3779.0,1,0.3447916382442689,0.0
260,260,0.3348598439071828,0.3,0,471.0,508.0,0.0,-749.0,1,0.5576765579619494,0.0
261,261,0.2860101267979598,0.3,0,277.0,829.0,0.0,414.0,1,0.4481623504575668,0.0
262,262,-0.6970347428891874,-0.7,1,250.0,640.0,1.0,220.0,1,0.4105186779545192,0.0
263,263,-0.21503258039519713,-0.2,1,362.0,899.0,0.0,-1011.0,0,0.5670360666670392,0.0
264,264,0.36538805895926285,0.4,0,382.0,806.0,0.0,3812.0,1,0.31480512302132097,0.0
265,265,0.16643763360438624,0.2,0,478.0,593.0,0.0,3929.0,1,0.3862540922370297,0.0
266,266,-0.12706136258351908,-0.1,1,388.0,989.0,1.0,-657.0,1,0.5549616916592893,0.0
267,267,0.13205996043623358,0.1,0,354.0,903.0,1.0,-797.0,0,0.5636423932395641,0.0
268,268,-0.5920065018640477,-0.6,1,420.0,799.0,1.0,941.0,1,0.3265009144237724,0.0
269,269,0.24587736249645653,0.2,0,457.0,746.0,0.0,3797.0,1,0.3098028033182888,0.0
270,270,0.1639202253373988,0.2,0,291.0,756.0,0.0,-777.0,1,0.50989834326163,0.0
