,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
0,0,-0.5193588391008033,-0.5,1,396.0,577.0,1.0,277.0,1,1.168471817473636,0.0
1,1,0.09838158915871409,0.1,0,303.0,809.0,0.0,268.0,1,0.6306641672986514,0.0
2,2,-0.6947219183625915,-0.7,1,310.0,572.0,1.0,238.0,1,0.8430607708733686,0.0
3,3,0.2774102126191651,0.3,0,377.0,615.0,0.0,98.0,1,1.1251688540733196,0.0
4,4,0.886424842943679,0.9,0,456.0,786.0,0.0,108.0,1,1.1667772771944145,0.0
5,5,0.6399959377602424,0.6,0,289.0,685.0,0.0,186.0,1,0.938851622034452,0.0
6,6,0.633484128987297,0.6,0,271.0,922.0,0.0,167.0,1,0.6289323864972292,0.0
7,7,-0.2516012504806999,-0.3,1,356.0,551.0,1.0,383.0,1,0.6262292203337452,0.0
8,8,0.12925791611958148,0.1,0,280.0,783.0,0.0,197.0,1,1.0872511463263959,0.0
9,9,0.7146232954214895,0.7,0,417.0,507.0,0.0,166.0,1,0.7780590871321238,0.0
10,10,0.501138721062925,0.5,0,303.0,694.0,0.0,113.0,1,1.0625811953333182,0.0
11,11,0.8507108174982523,0.9,0,424.0,520.0,0.0,176.0,1,0.9632970293065581,0.0
12,12,0.5611496580340218,0.6,0,377.0,984.0,0.0,189.0,1,0.7456259255626516,0.0
13,13,-0.0719730296742207,-0.1,1,486.0,893.0,0.0,991.0,0,0.9010903272703222,0.0
14,14,0.027728039167842278,0.0,0,441.0,917.0,1.0,172.0,0,1.1763964252507753,0.0
15,15,0.06409802609750526,0.1,0,410.0,762.0,0.0,328.0,1,1.2373080127399025,0.0
16,16,-0.6999916477068859,-0.7,1,389.0,641.0,1.0,210.0,1,0.7990236399379617,0.0
17,17,0.907038551236087,0.9,0,266.0,637.0,0.0,187.0,1,1.0778016343087986,0.0
18,18,-0.9224415357366229,-0.9,1,484.0,746.0,1.0,120.0,1,1.2075256556889102,0.0
19,19,-0.346984282810483,-0.3,1,310.0,856.0,1.0,344.0,1,0.9954659768028491,0.0
20,20,-0.8953595544190789,-0.9,1,476.0,781.0,1.0,193.0,1,0.721525515076108,0.0
21,21,-0.7900557454962147,-0.8,1,354.0,990.0,1.0,196.0,1,1.1604196592236478,0.0
22,22,0.7058606223555737,0.7,0,391.0,582.0,0.0,137.0,1,1.0970427687974684,0.0
23,23,0.44751365664603915,0.4,0,346.0,871.0,0.0,243.0,1,1.1207999465534866,0.0
24,24,0.18134971825195456,0.2,0,463.0,871.0,0.0,216.0,1,0.8266806961913469,0.0
25,25,-0.8930429621951859,-0.9,1,255.0,847.0,1.0,238.0,1,0.9802264389042669,0.0
26,26,-0.5009360891392616,-0.5,1,498.0,618.0,1.0,404.0,1,0.5372966675566717,0.0
27,27,-0.20007541734415657,-0.2,1,318.0,829.0,0.0,453.0,0,1.1246994814760083,0.0
28,28,-0.033514069536986435,-0.0,1,472.0,732.0,1.0,166.0,1,0.7488008747070498,0.0
29,29,0.18936892643975978,0.2,0,334.0,580.0,0.0,136.0,1,1.1764728373493831,0.0
30,30,0.6350510133612086,0.6,0,385.0,617.0,0.0,208.0,1,1.1162409325040206,0.0
31,31,-0.27775290246227735,-0.3,1,412.0,721.0,1.0,247.0,1,0.9645460520095068,0.0
32,32,0.07550648434883689,0.1,0,252.0,802.0,0.0,166.0,1,0.9482113397414397,0.0
33,33,-0.8625634349951166,-0.9,1,276.0,898.0,1.0,136.0,1,0.818731803965366,0.0
34,34,0.015710110581844683,0.0,0,250.0,678.0,0.0,422.0,1,0.8094285540118481,0.0
35,35,-0.1288299772144339,-0.1,1,379.0,788.0,0.0,173.0,0,0.9410215832450055,0.0
36,36,0.8087357829375741,0.8,0,408.0,958.0,0.0,124.0,1,0.8061752920867358,0.0
37,37,0.20522999112738605,0.2,0,448.0,596.0,0.0,256.0,1,0.8790072610149418,0.0
38,38,0.3617563588095787,0.4,0,372.0,511.0,0.0,217.0,1,0.5178534788172121,0.0
39,39,-0.36369608073069437,-0.4,1,256.0,745.0,1.0,389.0,1,0.5637635870557429,0.0
40,40,-0.9734857750615364,-1.0,1,279.0,825.0,1.0,236.0,1,1.1439162739863296,0.0
41,41,0.5439760586110525,0.5,0,285.0,960.0,0.0,145.0,1,0.8036112112508834,0.0
42,42,0.6324318135078844,0.6,0,413.0,899.0,0.0,278.0,1,1.1831028431276565,0.0
43,43,0.9106936913916086,0.9,0,454.0,841.0,0.0,85.0,1,0.8465885582730241,0.0
44,44,0.5319742740170799,0.5,0,365.0,742.0,0.0,183.0,1,0.7846065407975981,0.0
45,45,0.406356919094796,0.4,0,483.0,993.0,0.0,214.0,1,0.6612479510610875,0.0
46,46,-0.28332529900117476,-0.3,1,328.0,526.0,1.0,236.0,1,0.8907923517839246,0.0
47,47,0.40252864460251847,0.4,0,494.0,670.0,0.0,176.0,1,1.1952542964188737,0.0
48,48,0.5440996632389594,0.5,0,499.0,761.0,0.0,230.0,1,0.6450117797336705,0.0
49,49,0.25564912581517185,0.3,0,428.0,586.0,0.0,256.0,1,0.7011622422744339,0.0
50,50,0.5858043517654561,0.6,0,294.0,898.0,0.0,138.0,1,1.1467438852137646,0.0
51,51,0.840597567544431,0.8,0,383.0,950.0,0.0,107.0,1,0.9099198365732373,0.0
52,52,0.428897212379286,0.4,0,414.0,503.0,0.0,113.0,1,0.8111696344311171,0.0
53,53,-0.7495966622092078,-0.7,1,442.0,589.0,1.0,269.0,1,1.1755254279595024,0.0
54,54,0.26394047820345956,0.3,0,337.0,873.0,0.0,300.0,1,0.6470293962059401,0.0
55,55,-0.43861223073305156,-0.4,1,310.0,792.0,1.0,268.0,1,0.9917858582268648,0.0
56,56,-0.3224570633745558,-0.3,1,318.0,601.0,1.0,451.0,1,0.5668556142332442,0.0
57,57,-0.4434711991678415,-0.4,1,305.0,668.0,1.0,287.0,1,0.9201494974597607,0.0
58,58,-0.18674257141828443,-0.2,1,476.0,617.0,1.0,507.0,1,0.8750238349194293,0.0
59,59,0.2561863138569307,0.3,0,399.0,770.0,0.0,211.0,1,0.9170399013611343,0.0
60,60,0.8801170991434928,0.9,0,277.0,891.0,0.0,162.0,1,1.0255277635543352,0.0
61,61,-0.8496899776773483,-0.8,1,391.0,725.0,1.0,224.0,1,1.0273880333984893,0.0
62,62,-0.6155304501835634,-0.6,1,492.0,525.0,1.0,283.0,1,1.0116652662392427,0.0
63,63,-0.08854187078230069,-0.1,1,350.0,673.0,0.0,297.0,0,1.2169570481946903,0.0
64,64,0.31419206917725373,0.3,0,343.0,724.0,0.0,173.0,1,0.5327397443508354,0.0
65,65,-0.8588635431159974,-0.9,1,446.0,751.0,1.0,193.0,1,1.0889879689779915,0.0
66,66,0.6136847955378226,0.6,0,351.0,833.0,0.0,96.0,1,0.6830567493066513,0.0
67,67,0.016615867011252616,0.0,0,310.0,799.0,0.0,181.0,1,0.6412440245516748,0.0
68,68,0.08249741822451573,0.1,0,371.0,681.0,0.0,168.0,1,1.2188126905849317,0.0
69,69,-0.3693071500511931,-0.4,1,494.0,991.0,1.0,305.0,1,0.5629832884729569,0.0
70,70,0.999651142988659,1.0,0,480.0,636.0,0.0,214.0,1,1.0416164260655079,0.0
71,71,0.5007628965039868,0.5,0,493.0,823.0,0.0,184.0,1,1.2325713254248132,0.0
72,72,-0.7047060615014129,-0.7,1,400.0,546.0,1.0,354.0,1,1.034430709080916,0.0
73,73,0.4504710582313367,0.5,0,360.0,952.0,0.0,218.0,1,0.5935520403113442,0.0
74,74,-0.6666923987055162,-0.7,1,378.0,750.0,1.0,192.0,1,0.9771864401341324,0.0
75,75,0.36188865725332864,0.4,0,276.0,619.0,0.0,205.0,1,1.145641558474848,0.0
76,76,0.942667323928124,0.9,0,439.0,810.0,0.0,101.0,1,0.7277487490546248,0.0
77,77,0.19794338707798276,0.2,0,281.0,859.0,0.0,360.0,1,0.593527393689257,0.0
78,78,0.4794602357110984,0.5,0,342.0,794.0,0.0,104.0,1,1.059450825534505,0.0
79,79,0.8398118111861852,0.8,0,410.0,889.0,0.0,171.0,1,0.7200522544701173,0.0
80,80,0.13692908898580924,0.1,0,334.0,840.0,0.0,146.0,1,1.0598766477307344,0.0
81,81,0.0607943185772859,0.1,0,296.0,726.0,1.0,348.0,0,1.108101988523803,0.0
82,82,-0.2183146729469534,-0.2,1,387.0,683.0,0.0,290.0,0,1.0838584098496749,0.0
83,83,-0.2842131266067238,-0.3,1,491.0,649.0,1.0,400.0,1,1.2282832799747185,0.0
84,84,-0.002345700004000806,-0.0,1,321.0,610.0,0.0,399.0,0,0.7754045532511297,0.0
85,85,0.269732854090873,0.3,0,389.0,709.0,0.0,302.0,1,0.6879321666918503,0.0
86,86,-0.40660465505200394,-0.4,1,452.0,698.0,1.0,240.0,1,0.5918599388730695,0.0
87,87,0.7070993836404731,0.7,0,330.0,870.0,0.0,120.0,1,0.979649501314213,0.0
88,88,-0.8262227932174522,-0.8,1,387.0,904.0,1.0,239.0,1,0.9955402586879185,0.0
89,89,-0.36330179813450214,-0.4,1,355.0,689.0,1.0,426.0,1,0.5699245485453821,0.0
90,90,-0.6413307975284879,-0.6,1,334.0,667.0,1.0,249.0,1,0.9826533943522977,0.0
91,91,-0.27080725375121006,-0.3,1,302.0,805.0,1.0,293.0,1,0.740811937785949,0.0
92,92,0.7972129324822046,0.8,0,327.0,534.0,0.0,129.0,1,0.9803012106483189,0.0
93,93,0.6987654568932684,0.7,0,252.0,517.0,0.0,151.0,1,1.2014602328785222,0.0
94,94,0.12368760327866357,0.1,0,321.0,558.0,0.0,331.0,1,0.9255820577332937,0.0
95,95,-0.3397580710615058,-0.3,1,487.0,782.0,1.0,281.0,1,0.937863834070351,0.0
96,96,-0.10732899653191152,-0.1,1,292.0,543.0,0.0,805.0,0,0.5784547138493165,0.0
97,97,-0.019768503633461387,-0.0,1,409.0,930.0,0.0,241.0,0,0.9517254015991312,0.0
98,98,-0.8251972736271955,-0.8,1,476.0,907.0,1.0,157.0,1,0.7848333084423287,0.0
99,99,-0.9405153037288552,-0.9,1,325.0,652.0,1.0,183.0,1,0.9866022409545041,0.0
100,100,-0.8636064327772899,-0.9,1,350.0,735.0,1.0,195.0,1,1.097742537688299,0.0
101,101,0.786006985287959,0.8,0,329.0,724.0,0.0,147.0,1,0.8166686362027934,0.0
102,102,0.6757097867687125,0.7,0,389.0,614.0,0.0,197.0,1,0.9820673320010911,0.0
103,103,0.5339742367224545,0.5,0,317.0,505.0,0.0,278.0,1,0.5666587284662464,0.0
104,104,-0.6025550524037269,-0.6,1,390.0,883.0,1.0,267.0,1,0.588478947405486,0.0
105,105,0.5200316452897009,0.5,0,416.0,814.0,0.0,110.0,1,1.0884717467496636,0.0
106,106,0.6733295618037449,0.7,0,403.0,967.0,0.0,160.0,1,1.0154928877518796,0.0
107,107,0.18284720351222705,0.2,0,482.0,824.0,0.0,314.0,1,0.5005726192129321,0.0
108,108,0.14067171450904303,0.1,0,406.0,886.0,1.0,288.0,0,1.102474272406289,0.0
109,109,0.6844760894215376,0.7,0,340.0,527.0,0.0,143.0,1,1.2497186133086573,0.0
110,110,-0.11889969129113731,-0.1,1,388.0,846.0,1.0,256.0,1,0.9197371922114388,0.0
111,111,-0.5428290168124739,-0.5,1,389.0,631.0,1.0,160.0,1,1.118006333119613,0.0
112,112,-0.2357877413268865,-0.2,1,275.0,535.0,1.0,290.0,1,0.9762877020108286,0.0
113,113,0.6930004709205477,0.7,0,377.0,729.0,0.0,144.0,1,0.8188340822098477,0.0
114,114,0.019087825846676898,0.0,0,455.0,588.0,0.0,117.0,1,1.0745049593863127,0.0
115,115,0.4437461319846563,0.4,0,391.0,821.0,0.0,168.0,1,0.8100814998951867,0.0
116,116,-0.8252069361566723,-0.8,1,474.0,948.0,1.0,168.0,1,0.7739029196289793,0.0
117,117,0.88836918338332,0.9,0,392.0,779.0,0.0,99.0,1,0.9244990891851655,0.0
118,118,0.8232559586450778,0.8,0,454.0,955.0,0.0,111.0,1,1.1625176491096352,0.0
119,119,0.8766565161156936,0.9,0,447.0,730.0,0.0,233.0,1,0.5568570286009799,0.0
120,120,-0.5133365631161271,-0.5,1,253.0,800.0,1.0,237.0,1,0.8973836528146012,0.0
121,121,0.04264616999761284,0.0,0,326.0,732.0,0.0,1152.0,1,0.5622319002819574,0.0
122,122,0.3799491552926453,0.4,0,268.0,850.0,0.0,272.0,1,1.0670661782110202,0.0
123,123,0.6803591031927656,0.7,0,329.0,510.0,0.0,161.0,1,1.0772036820860027,0.0
124,124,0.9536048080291695,1.0,0,391.0,847.0,0.0,182.0,1,1.0796649151143112,0.0
125,125,-0.6447255817692932,-0.6,1,278.0,682.0,1.0,270.0,1,1.0550965426430805,0.0
126,126,-0.37856444936591904,-0.4,1,265.0,565.0,1.0,260.0,1,0.68696510337739,0.0
127,127,-0.5100073134396761,-0.5,1,375.0,716.0,1.0,259.0,1,0.9531793719827348,0.0
128,128,0.9424859244321879,0.9,0,495.0,613.0,0.0,112.0,1,1.0761100707148414,0.0
129,129,-0.06860534166858456,-0.1,1,253.0,605.0,0.0,742.0,0,0.5133392855554684,0.0
130,130,-0.4405892195891563,-0.4,1,401.0,756.0,1.0,203.0,1,0.7712075840155166,0.0
131,131,0.7691365171505331,0.8,0,425.0,907.0,0.0,88.0,1,0.6651017665761041,0.0
132,132,-0.8690410599662828,-0.9,1,345.0,523.0,1.0,162.0,1,1.118172982086517,0.0
133,133,-0.6523971637887254,-0.7,1,460.0,645.0,1.0,365.0,1,0.5090592178284834,0.0
134,134,-0.971982763780842,-1.0,1,349.0,933.0,1.0,128.0,1,0.834176208493674,0.0
135,135,-0.4113230252712705,-0.4,1,408.0,668.0,1.0,224.0,1,0.6219216595590817,0.0
136,136,0.6814158429490671,0.7,0,497.0,770.0,0.0,183.0,1,1.1060391277832724,0.0
137,137,-0.6355082059576744,-0.6,1,458.0,904.0,1.0,398.0,1,0.5812430431681986,0.0
138,138,-0.326206992877206,-0.3,1,327.0,941.0,1.0,292.0,1,0.5779100057782751,0.0
139,139,0.8938939823877714,0.9,0,321.0,928.0,0.0,171.0,1,1.0301073484270595,0.0
140,140,-0.07373668020786561,-0.1,1,443.0,563.0,1.0,514.0,1,0.9183888411386362,0.0
141,141,0.5731736466168909,0.6,0,348.0,593.0,0.0,119.0,1,1.1077592417665851,0.0
142,142,-0.14544350296946096,-0.1,1,351.0,569.0,0.0,600.0,0,0.6854539432284305,0.0
143,143,-0.18540189834435128,-0.2,1,411.0,842.0,1.0,367.0,1,0.9473212777619351,0.0
144,144,-0.661482799413712,-0.7,1,455.0,823.0,1.0,172.0,1,1.0973974543983638,0.0
145,145,-0.5522887946870934,-0.6,1,262.0,868.0,1.0,160.0,1,1.0655233739554326,0.0
146,146,0.05042651707317458,0.1,0,340.0,799.0,1.0,321.0,0,0.7973564894602571,0.0
147,147,-0.8785966082563064,-0.9,1,269.0,502.0,1.0,179.0,1,1.1921076201093843,0.0
148,148,0.4446683030020726,0.4,0,360.0,607.0,0.0,323.0,1,0.8192014053405076,0.0
149,149,0.9222008021171266,0.9,0,275.0,657.0,0.0,108.0,1,0.8437668603638552,0.0
150,150,0.704762811392253,0.7,0,257.0,571.0,0.0,452.0,1,0.5276669209168959,0.0
151,151,-0.8928559991325693,-0.9,1,308.0,625.0,1.0,117.0,1,1.0940871302462885,0.0
152,152,0.3110827081712604,0.3,0,357.0,978.0,0.0,265.0,1,0.6532053691914584,0.0
153,153,-0.9625167427128007,-1.0,1,463.0,746.0,1.0,131.0,1,0.9466844390385932,0.0
154,154,-0.4288705484706492,-0.4,1,401.0,545.0,0.0,-226.0,0,1.0816522745220254,0.0
155,155,-0.8843718639803866,-0.9,1,495.0,932.0,1.0,173.0,1,0.5777349313824969,0.0
156,156,0.4075789826911882,0.4,0,436.0,940.0,0.0,194.0,1,1.042509597070136,0.0
157,157,-0.7637515675759385,-0.8,1,451.0,837.0,1.0,142.0,1,0.7086630647913024,0.0
158,158,0.7536730167239833,0.8,0,377.0,694.0,0.0,219.0,1,1.0226379559625847,0.0
159,159,-0.7206307396003437,-0.7,1,303.0,762.0,1.0,265.0,1,0.5825040374597176,0.0
160,160,-0.7505216520131759,-0.8,1,483.0,503.0,1.0,324.0,1,0.500272708690595,0.0
161,161,-0.6002723084167563,-0.6,1,335.0,705.0,1.0,320.0,1,1.159649600105007,0.0
162,162,-0.44206681943077997,-0.4,1,324.0,827.0,1.0,349.0,1,0.9903675207002027,0.0
163,163,0.3168939832243225,0.3,0,337.0,983.0,0.0,170.0,1,1.2107754984182986,0.0
164,164,-0.2088429623464494,-0.2,1,314.0,964.0,1.0,172.0,1,0.9801546202669742,0.0
165,165,-0.7275577246429148,-0.7,1,427.0,667.0,1.0,166.0,1,0.9287232124284012,0.0
166,166,-0.22177133065976662,-0.2,1,473.0,875.0,0.0,462.0,0,1.1321380887369596,0.0
167,167,0.6535650232936927,0.7,0,250.0,661.0,0.0,179.0,1,0.7412729804918357,0.0
168,168,0.6974890041704422,0.7,0,471.0,886.0,0.0,203.0,1,0.9247169308765342,0.0
169,169,0.969420541226315,1.0,0,493.0,874.0,0.0,113.0,1,1.118977991496474,0.0
170,170,0.5724858867063349,0.6,0,415.0,597.0,0.0,238.0,1,0.9840415931350162,0.0
171,171,0.7057656481898706,0.7,0,334.0,615.0,0.0,81.0,1,1.2415746492656003,0.0
172,172,0.4469521529922207,0.4,0,285.0,610.0,0.0,145.0,1,0.6702143814404813,0.0
173,173,0.6318861843029362,0.6,0,275.0,520.0,0.0,175.0,1,0.5162324519677275,0.0
174,174,-0.1126628784217889,-0.1,1,302.0,952.0,0.0,276.0,0,1.076369176034414,0.0
175,175,0.8487898847685742,0.8,0,290.0,543.0,0.0,237.0,1,0.7546324926930759,0.0
176,176,0.4110236993799299,0.4,0,260.0,934.0,0.0,236.0,1,1.1962679751490977,0.0
177,177,0.5144366914175587,0.5,0,445.0,668.0,0.0,167.0,1,0.8176226062552925,0.0
178,178,0.5399847917022067,0.5,0,441.0,827.0,0.0,262.0,1,0.7204777455542865,0.0
179,179,0.7200659982903914,0.7,0,472.0,831.0,0.0,147.0,1,1.1812663516899224,0.0
180,180,0.44514526093881535,0.4,0,276.0,513.0,0.0,161.0,1,1.150794743233679,0.0
181,181,-0.29761126745118127,-0.3,1,456.0,638.0,1.0,256.0,1,0.6768704056304481,0.0
182,182,0.7363314765352156,0.7,0,495.0,829.0,0.0,176.0,1,0.6747171606324317,0.0
183,183,0.320032309352114,0.3,0,467.0,657.0,0.0,226.0,1,1.059560486060648,0.0
184,184,0.059503644220610274,0.1,0,312.0,975.0,0.0,163.0,1,0.9455705393788971,0.0
185,185,-0.5565412018787994,-0.6,1,474.0,754.0,1.0,202.0,1,1.2311744885385179,0.0
186,186,-0.3841434666247625,-0.4,1,351.0,976.0,1.0,323.0,1,0.6708388620196342,0.0
187,187,-0.35436316628824294,-0.4,1,287.0,940.0,1.0,213.0,1,0.7585037319462112,0.0
188,188,0.5119931673493976,0.5,0,270.0,958.0,0.0,222.0,1,0.6670878201520423,0.0
189,189,-0.2267755458651759,-0.2,1,324.0,607.0,0.0,449.0,0,1.0945457001880814,0.0
190,190,0.7164114766750271,0.7,0,427.0,797.0,0.0,136.0,1,1.1467813532497408,0.0
191,191,-0.8267080470783399,-0.8,1,292.0,798.0,1.0,200.0,1,0.6822366405823657,0.0
192,192,-0.9982011179207475,-1.0,1,342.0,947.0,1.0,151.0,1,0.8848827488351018,0.0
193,193,0.8071498450931749,0.8,0,479.0,614.0,0.0,217.0,1,0.5098866906871542,0.0
194,194,-0.35602429891515186,-0.4,1,272.0,870.0,1.0,178.0,1,0.7510086568765724,0.0
195,195,0.6547678362869185,0.7,0,480.0,994.0,0.0,206.0,1,0.6194497994932059,0.0
196,196,0.12311938010814671,0.1,0,432.0,755.0,0.0,183.0,1,1.2070809352067937,0.0
197,197,0.8728591091570164,0.9,0,474.0,906.0,0.0,150.0,1,0.6562578235757267,0.0
198,198,0.8327187129921296,0.8,0,464.0,750.0,0.0,166.0,1,0.7119907407585464,0.0
199,199,-0.02537554357423022,-0.0,1,320.0,703.0,0.0,527.0,0,0.880645247688221,0.0
200,200,0.5118980078677633,0.5,0,328.0,801.0,0.0,181.0,1,0.9929479405340425,0.0
201,201,-0.12476284342244659,-0.1,1,473.0,524.0,0.0,193.0,0,0.9964601025037436,0.0
202,202,0.6617522161878866,0.7,0,458.0,924.0,0.0,88.0,1,1.0778814992501373,0.0
203,203,-0.9688955547677827,-1.0,1,297.0,855.0,1.0,208.0,1,0.6467087794602986,0.0
204,204,-0.16811514474135492,-0.2,1,491.0,753.0,0.0,256.0,0,1.1004957879464128,0.0
205,205,-0.6456073789308254,-0.6,1,340.0,660.0,1.0,280.0,1,0.5388237285050667,0.0
206,206,-0.5230764984544076,-0.5,1,282.0,802.0,1.0,186.0,1,0.6707344318602684,0.0
207,207,-0.5079231142465008,-0.5,1,495.0,730.0,1.0,175.0,1,0.6870009064634386,0.0
208,208,0.5225154764767983,0.5,0,380.0,585.0,0.0,175.0,1,1.1709267261644252,0.0
209,209,-0.5858102454599623,-0.6,1,337.0,543.0,1.0,200.0,1,0.9345223277467084,0.0
210,210,-0.6268416825538996,-0.6,1,407.0,666.0,1.0,197.0,1,0.8941981651961712,0.0
211,211,0.31716080410812086,0.3,0,424.0,706.0,0.0,230.0,1,1.1479689423272639,0.0
212,212,0.31979145664279596,0.3,0,335.0,837.0,0.0,338.0,1,1.046908913733533,0.0
213,213,0.8480920645691148,0.8,0,338.0,888.0,0.0,124.0,1,1.1687134505431926,0.0
214,214,0.7629131810438565,0.8,0,357.0,793.0,0.0,90.0,1,0.9379644053768426,0.0
215,215,0.37664052951054594,0.4,0,259.0,704.0,0.0,197.0,1,1.149617004682017,0.0
216,216,0.5249467922414441,0.5,0,312.0,630.0,0.0,128.0,1,1.2271216830001068,0.0
217,217,0.9193634087914764,0.9,0,469.0,657.0,0.0,134.0,1,0.8559540778427327,0.0
218,218,0.7570516386193284,0.8,0,250.0,549.0,0.0,121.0,1,1.2196552979089474,0.0
219,219,-0.9474973179480435,-0.9,1,437.0,547.0,1.0,186.0,1,1.1782792387907415,0.0
220,220,0.6731188701925048,0.7,0,286.0,674.0,0.0,250.0,1,0.7980818850436424,0.0
221,221,-0.7551086265670472,-0.8,1,277.0,987.0,1.0,236.0,1,0.5558485570929921,0.0
222,222,0.6492588596279836,0.6,0,352.0,687.0,0.0,161.0,1,0.7072794176117936,0.0
223,223,-0.5497022855061884,-0.5,1,266.0,679.0,0.0,-195.0,0,0.8269638737095399,0.0
224,224,-0.3770959396624882,-0.4,1,487.0,569.0,1.0,184.0,1,0.8250298208638635,0.0
225,225,-0.1892172180077909,-0.2,1,327.0,677.0,1.0,256.0,1,0.882012880360169,0.0
226,226,0.9553138349004822,1.0,0,482.0,947.0,0.0,141.0,1,1.012029689717453,0.0
227,227,0.027888236875464267,0.0,0,458.0,742.0,0.0,1080.0,1,0.514953581068645,0.0
228,228,0.9804910100079891,1.0,0,471.0,525.0,0.0,214.0,1,0.6553075761808871,0.0
229,229,-0.35174161419680683,-0.4,1,410.0,909.0,1.0,211.0,1,0.6419083081589243,0.0
230,230,-0.8384037624235856,-0.8,1,398.0,538.0,1.0,174.0,1,0.6404654589615655,0.0
231,231,0.896873327768642,0.9,0,367.0,717.0,0.0,166.0,1,0.9388217450099909,0.0
232,232,-0.5983917705849939,-0.6,1,447.0,923.0,1.0,250.0,1,1.1700705525905777,0.0
233,233,0.1964266277681288,0.2,0,394.0,932.0,0.0,234.0,1,1.0455737156131797,0.0
234,234,0.07536589156080575,0.1,0,441.0,606.0,0.0,403.0,1,0.7641854458606251,0.0
235,235,0.46328284759570937,0.5,0,258.0,792.0,0.0,250.0,1,0.5319349384236524,0.0
236,236,0.58809860576799,0.6,0,298.0,863.0,0.0,119.0,1,0.5499209652373392,0.0
237,237,-0.6398078648985459,-0.6,1,335.0,522.0,1.0,343.0,1,0.5248377359565124,0.0
238,238,-0.8177823923590903,-0.8,1,467.0,974.0,1.0,269.0,1,0.7054855235564732,0.0
239,239,0.15997458562789668,0.2,0,315.0,550.0,1.0,275.0,0,1.0593094428144665,0.0
240,240,-0.41256748688050315,-0.4,1,329.0,920.0,1.0,241.0,1,0.6209358935290253,0.0
241,241,0.26130113200209926,0.3,0,477.0,591.0,0.0,182.0,1,1.0398230479489614,0.0
242,242,0.7836860562519705,0.8,0,253.0,961.0,0.0,146.0,1,0.6144304978928546,0.0
243,243,-0.6215196268224228,-0.6,1,472.0,740.0,1.0,168.0,1,0.6607985618099363,0.0
244,244,-0.7300770767321099,-0.7,1,458.0,964.0,1.0,148.0,1,1.1739748931705047,0.0
245,245,0.24317001814880101,0.2,0,363.0,951.0,0.0,206.0,1,1.106123031961868,0.0
246,246,-0.18821641621809415,-0.2,1,339.0,813.0,0.0,428.0,0,0.6453126985214775,0.0
247,247,0.5317318079431916,0.5,0,487.0,710.0,0.0,183.0,1,0.729595328621538,0.0
248,248,-0.26606955676547783,-0.3,1,295.0,924.0,1.0,261.0,1,0.5517644767569236,0.0
249,249,-0.5973369837081206,-0.6,1,296.0,798.0,1.0,216.0,1,1.184987273532623,0.0
250,250,0.46607029539485345,0.5,0,370.0,782.0,0.0,238.0,1,0.7616906963112487,0.0
251,251,-0.11975400703583583,-0.1,1,285.0,710.0,0.0,405.0,0,1.0395361281055533,0.0
252,252,-0.23113807412102028,-0.2,1,307.0,593.0,1.0,240.0,1,1.0330997042736336,0.0
253,253,0.5681362368314398,0.6,0,367.0,800.0,0.0,233.0,1,0.8107460603587349,0.0
254,254,0.5173932622241413,0.5,0,465.0,829.0,0.0,116.0,1,1.1930563010538229,0.0
255,255,-0.018054670928731475,-0.0,1,327.0,841.0,0.0,422.0,0,0.8214132845551866,0.0
256,256,0.2828006194243653,0.3,0,332.0,778.0,0.0,260.0,1,1.0291729184487537,0.0
257,257,-0.16639253214812455,-0.2,1,425.0,885.0,1.0,310.0,1,1.2346053189884998,0.0
258,258,-0.6314312873837249,-0.6,1,474.0,537.0,1.0,209.0,1,0.9820244015252225,0.0
259,259,-0.2177233769119089,-0.2,1,383.0,758.0,1.0,239.0,1,1.0441873744428918,0.0
260,260,0.2191589247236243,0.2,0,291.0,716.0,0.0,253.0,1,0.7731161186128285,0.0
261,261,-0.7838140170663688,-0.8,1,398.0,612.0,1.0,220.0,1,0.6333691367760569,0.0
262,262,0.03630021105478076,0.0,0,255.0,734.0,0.0,371.0,1,0.6720800315156128,0.0
263,263,-0.92430336412055,-0.9,1,313.0,993.0,1.0,284.0,1,0.8668358670588895,0.0
264,264,-0.14579406429734432,-0.1,1,287.0,849.0,0.0,554.0,0,0.6214795938603241,0.0
265,265,-0.9133662246223262,-0.9,1,457.0,602.0,1.0,221.0,1,1.0720344031980624,0.0
266,266,-0.36587815222961173,-0.4,1,455.0,786.0,1.0,239.0,1,0.635814967069322,0.0
267,267,0.8189152460497124,0.8,0,377.0,774.0,0.0,79.0,1,0.6728567346485572,0.0
268,268,-0.3465934934936592,-0.3,1,416.0,822.0,1.0,222.0,1,0.849545299582439,0.0
269,269,-0.872984664675682,-0.9,1,476.0,842.0,1.0,262.0,1,0.8805144524330115,0.0
270,270,-0.5387759455150474,-0.5,1,473.0,934.0,1.0,133.0,1,0.6665860348605133,0.0
271,271,-0.6772982969838526,-0.7,1,311.0,727.0,1.0,352.0,1,1.140186860268385,0.0
272,272,0.8485331701882395,0.8,0,413.0,927.0,0.0,-410.0,1,1.1782847776999628,0.0
273,273,0.9198794838508122,0.9,0,420.0,798.0,0.0,142.0,1,0.823547009756208,0.0
